"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...118",2,95,420,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.92696546615535,303.51257142132,145.97155117959,840,255.049327489858,272.905304969198,1,325.214188159864,-21.7016167385435,21.7016167385435,-6.90335393168239
"1...119",3,90,300,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.66765149425244,286.588750025661,146.118686596544,1230,243.392096277892,265.389504354557,1,313.530753115934,-26.9420030902725,26.9420030902725,-8.97887935627236
"1...120",5,85,240,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.40833752234952,269.954044253683,146.247430086379,2010,231.602774568742,255.903506143048,1,299.968854400821,-30.0148101471377,30.0148101471377,-10.532937075523
"1...121",7,82.5,180,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.27868053639807,261.740401671701,146.462002569436,2550,230.024828351922,251.368211883213,1,287.506443659231,-25.7660419875304,25.7660419875304,-9.38231769797635
"1...122",9,80,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.14902355044661,253.593388329789,146.891147535552,2850,230.198039013771,249.259897711862,1,275.811176457622,-22.2177881278324,22.2177881278324,-8.39350077638797
"1...123",12,77.5,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.01936656449515,245.511121006,146.891147535552,3840,222.942647505838,243.640855077747,1,269.933562330129,-24.4224413241293,24.4224413241293,-9.47626083406628
"1...124",15,75,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.8897095785437,237.491716478383,146.891147535552,4830,216.014375132243,239.34737925586,1,265.308892996768,-27.8171765183852,27.8171765183852,-11.0648937149946
"1...125",18,72.5,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.76005259259224,229.533291524989,148.178582433898,4800,217.418292370001,239.463691454299,1,254.302779925197,-24.7694884002086,24.7694884002086,-10.2387936170066
"1...126",21,70,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.63039560664078,221.633962923867,148.178582433898,5610,210.350892333903,236.557766489595,1,251.208938625139,-29.5749757012714,29.5749757012714,-12.5094299203331
"1...127",2,95,420,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.88077878518708,300.264669749073,145.97155117959,870,254.715429832189,272.207087891756,1,321.296787794944,-21.0321180458711,21.0321180458711,-6.76751036944137
"1...128",3,90,300,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.62389569122987,283.571950613266,146.118686596544,1275,242.99312054332,264.688841735893,1,309.882737602597,-26.3107869893311,26.3107869893311,-8.86699103125487
"1...129",5,85,240,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.36701259727265,267.159284166036,146.247430086379,2085,231.156837220758,255.202978334904,1,296.581655709037,-29.4223715430012,29.4223715430012,-10.4382596550541
"1...130",7,82.5,180,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.23857105029404,259.053393812119,146.462002569436,2655,229.375932879107,250.60254113953,1,284.474641477071,-25.421247664952,25.421247664952,-9.35416244037028
"1...131",9,80,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.11012950331544,251.012024364126,146.891147535552,2985,229.232789177464,248.384642523098,1,273.190473169655,-22.1784488055289,22.1784488055289,-8.46178677510009
"1...132",12,77.5,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.98168795633683,243.033345066648,146.891147535552,4020,222.026507670982,242.781441947064,1,267.355089409088,-24.3217443424402,24.3217443424402,-9.53068004662884
"1...133",15,75,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.85324640935822,235.11552516428,146.891147535552,5055,215.133789103505,238.497927813174,1,262.767426655628,-27.6519014913487,27.6519014913487,-11.1077920584639
"1...134",18,72.5,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.72480486237962,227.256733901613,148.178582433898,5070,216.084487507493,238.442686264892,1,252.239736170594,-24.9830022689807,24.9830022689807,-10.4205156151488
"1...135",21,70,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.59636331540101,219.455140523241,148.178582433898,5925,209.062968687367,235.542122460972,1,249.164994664918,-29.7098541416766,29.7098541416766,-12.6797172851942
"1...136",2,95,420,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.83757396625314,297.254912049044,145.97155117959,900,254.307595772298,271.533904377328,1,317.77865565752,-20.5237436084756,20.5237436084756,-6.67402388621091
"1...137",3,90,300,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.58296481013456,280.775073679813,146.118686596544,1320,242.534104661456,264.013569711965,1,306.59976662655,-25.8246929467362,25.8246929467362,-8.79325812909064
"1...138",5,85,240,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.32835565401597,264.567050951623,146.247430086379,2160,230.662420603097,254.528020576425,1,293.527279517579,-28.9602285659558,28.9602285659558,-10.378255783967
"1...139",7,82.5,180,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.20105107595668,256.560514035976,146.462002569436,2760,228.696070991935,249.867423719256,1,281.736695621682,-25.1761815857051,25.1761815857051,-9.35400783582604
"1...140",9,80,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.07374649789739,248.616583330261,146.891147535552,3120,228.265107829798,247.549220019319,1,270.818978780869,-22.2023954506083,22.2023954506083,-8.54866207479967
"1...141",12,77.5,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.94644191983809,240.733476267699,146.891147535552,4200,221.107228683684,241.960613724311,1,265.020269562227,-24.2867932945285,24.2867932945285,-9.60419709978604
"1...142",15,75,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.8191373417788,232.909410281515,146.891147535552,5280,214.250334582915,237.686304238208,1,260.464923656205,-27.5555133746901,27.5555133746901,-11.1702257208088
"1...143",18,72.5,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.69183276371951,225.142602804931,148.178582433898,5340,214.794471159851,237.475852802318,1,250.361754130901,-25.2191513259694,25.2191513259694,-10.6073271288123
"1...144",21,70,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.56452818566021,217.431271271172,148.178582433898,6240,207.817753688885,234.580216705179,1,247.303794700912,-29.8725234297393,29.8725234297393,-12.8557217292201
"1...145",2,95,420,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.79698939105737,294.451317861823,145.97155117959,930,253.841850129245,270.884075738582,1,314.595181165656,-20.143863303833,20.143863303833,-6.61488518068771
"1...146",3,90,300,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.54451626521224,278.168691938571,146.118686596544,1365,242.028520926927,263.361928395502,1,303.623536878287,-25.4548449397161,25.4548449397161,-8.75049327883993
"1...147",5,85,240,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.29204313936712,262.150347618965,146.247430086379,2235,230.13086780421,253.876870338643,1,290.75327366047,-28.6029260415046,28.6029260415046,-10.3464419261052
"1...148",7,82.5,180,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.16580657644456,254.235935865888,146.462002569436,2865,227.994604796352,249.160579685743,1,279.246549157881,-25.0106132919921,25.0106132919921,-9.37635779771766
"1...149",9,80,120,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.039570013522,246.382380280154,146.891147535552,3255,227.300993668117,246.750130092212,1,268.657623824268,-22.2752435441147,22.2752435441147,-8.64990811067113
"1...150",12,77.5,120,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.91333345059943,238.587942783904,146.891147535552,4380,220.190574432574,241.175044466708,1,262.891113166275,-24.3031703823708,24.3031703823708,-9.6925963682859
"1...151",15,75,120,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.78709688767687,230.850885299284,146.891147535552,5505,213.369457537542,236.909304555492,1,258.364293232226,-27.5134079329416,27.5134079329416,-11.2479780433344
"1...152",18,72.5,60,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.66086032475431,223.169469748437,148.178582433898,5610,213.547339438431,236.557766489595,1,248.640412256265,-25.4709425078279,25.4709425078279,-10.7971212470595
"1...153",21,70,60,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.53462376183175,215.541958053505,148.178582433898,6555,206.614258144995,233.666703041226,1,245.597357738787,-30.0553996852816,30.0553996852816,-13.035279645867
"1...154",2,95,420,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.75872510655714,291.827873236442,145.97155117959,960,253.330664948146,270.256052274438,1,311.695493233359,-19.8676199969169,19.8676199969169,-6.58387764275933
"1...155",3,90,300,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.50826589042256,275.728853549481,146.118686596544,1410,241.486853838178,262.732333200338,1,300.908025408579,-25.1791718590981,25.1791718590981,-8.73311186915238
"1...156",5,85,240,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.25780667428797,259.887186027086,146.247430086379,2310,229.571000205283,253.247896397176,1,288.218058642267,-28.330872615181,28.330872615181,-10.3377491424194
"1...157",7,82.5,180,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.13257706622068,252.058617287056,146.462002569436,2970,227.278658996428,248.479884626684,1,276.967592573108,-24.9089752860523,24.9089752860523,-9.41691538974464
"1...158",9,80,120,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.00734745815338,244.289296139512,146.891147535552,3390,226.344693728894,245.98437448326,1,266.675514877506,-22.3862187379936,22.3862187379936,-8.76233284771072
"1...159",12,77.5,120,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.88211785008609,236.577525768237,146.891147535552,4560,219.280651253749,240.421897543112,1,260.937568804236,-24.3600430359998,24.3600430359998,-9.79268500664607
"1...160",15,75,120,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.7568882420188,228.921609357011,146.891147535552,5730,212.495044766204,236.164127486342,1,256.436100052987,-27.5144906959764,27.5144906959764,-11.3378195761733
"1...161",18,72.5,60,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.6316586339515,221.319850089616,148.178582433898,5880,212.341696718943,235.683767111044,1,247.053133211476,-25.73328312186,25.73328312186,-10.9883721048519
"1...162",21,70,60,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.50642902588421,213.770551149834,148.178582433898,6870,205.451050633687,232.796973219063,1,244.023433035974,-30.2528818861399,30.2528818861399,-13.2168105878215
"1...163",2,95,420,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.72253021188452,289.363182390591,145.97155117959,990,252.783888787196,269.648369653612,1,309.038865403686,-19.675683013095,19.675683013095,-6.57607475964362
"1...164",3,90,300,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.47397599020639,273.435848024906,146.118686596544,1455,240.917378820938,262.123381463792,1,298.416381333253,-24.9805333083474,24.9805333083474,-8.7367092496554
"1...165",5,85,240,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.22542176852826,257.759461174698,146.247430086379,2385,228.989773393483,252.639664646557,1,285.888266666401,-28.1288054917036,28.1288054917036,-10.3481736614285
"1...166",7,82.5,180,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.10114465768919,250.01122708796,146.462002569436,3075,226.553726440784,247.823483862876,1,274.870430301222,-24.8592032132619,24.8592032132619,-9.47230784817829
"1...167",9,80,120,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.97686754685012,242.320754704168,146.891147535552,3525,225.39922789411,245.249330437472,1,264.847827764266,-22.5270730600983,22.5270730600983,-8.88346551375761
"1...168",12,77.5,120,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.85259043601106,234.686385631345,146.891147535552,4740,218.380399842657,239.698574191176,1,259.135340606988,-24.4489549756426,24.4489549756426,-9.90193572967374
"1...169",15,75,120,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.72831332517199,227.106461477518,146.891147535552,5955,211.629884835175,235.448274693611,1,254.656605853258,-27.5501443757404,27.5501443757404,-11.4372172729566
"1...170",18,72.5,60,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.60403621433293,219.57932385071,148.178582433898,6150,211.17590690999,234.849893991054,1,245.581794362995,-26.0024705122845,26.0024705122845,-11.1799845232715
"1...171",21,70,60,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.47975910349386,212.103314358948,148.178582433898,7185,204.326489835104,231.967028388763,1,242.564066512632,-30.4607521536846,30.4607521536846,-13.3991367910724
"1...172",2,95,420,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,4.68819233476381,287.039416569119,145.97155117959,1020,252.209351854308,269.059836217728,1,306.592462876678,-19.553046307559,19.553046307559,-6.58759981886867
"1...173",3,90,300,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,4.44144536977624,271.273242370425,146.118686596544,1500,240.326666268943,261.533706137475,1,296.118563245728,-24.8453208753027,24.8453208753027,-8.75772988942702
"1...174",5,85,240,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,4.19469840478867,255.752070242893,146.247430086379,2460,228.392698920696,252.050827615679,1,283.736676987633,-27.9846067447397,27.9846067447397,-10.3744913636843
"1...175",7,82.5,180,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,4.07132492229489,248.079303757102,146.462002569436,3180,225.824050752045,247.189765346235,1,272.931174655599,-24.851870898497,24.851870898497,-9.53987373697747
"1...176",9,80,120,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,3.9479514398011,240.462920350649,146.891147535552,3660,224.466705205568,244.542627872845,1,263.154287852421,-22.6913675017727,22.6913675017727,-9.01135510549237
"1...177",12,77.5,120,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,3.82457795730732,232.901297544048,146.891147535552,4920,217.491892301523,239.00285238896,1,257.464707382608,-24.56340983856,24.56340983856,-10.0183983358447
"1...178",15,75,120,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,3.70120447481353,225.392812857817,146.891147535552,6180,210.775946306197,234.759555523449,1,253.0064721426,-27.6136592847832,27.6136592847832,-11.5441891953326
"1...179",18,72.5,60,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,3.57783099231975,217.935843812469,148.178582433898,6420,210.04820752719,234.052592547961,1,244.21148773664,-26.2756439241703,26.2756439241703,-11.3711113882643
"1...180",21,70,60,300,"faible",287.076677829212,2.3489525614129,4.93493929975138,3.45445750982597,210.528767928522,148.178582433898,7500,203.238828363439,231.173435920274,1,241.204646232222,-30.6758783036999,30.6758783036999,-13.5814076807629
"1...181",2,95,420,315,"faible",287.076677829212,2.3489525614129,4.90055820894492,4.65553029849768,284.841577300578,145.97155117959,1050,251.613338833922,268.489241292228,1,304.329220225632,-19.4876429250538,19.4876429250538,-6.61527794889967
"1...182",3,90,300,315,"faible",287.076677829212,2.3489525614129,4.90055820894492,4.41050238805043,269.227205702765,146.118686596544,1545,239.719979897424,260.962180114825,1,293.990013027774,-24.7628073250092,24.7628073250092,-8.79334171665532
"1...183",5,85,240,315,"faible",287.076677829212,2.3489525614129,4.90055820894492,4.16547447760318,253.852295476361,146.247430086379,2535,227.784181275005,251.480241329647,1,281.740963253962,-27.8886677776009,27.8886677776009,-10.4141220312271
"1...184",7,82.5,180,315,"faible",287.076677829212,2.3489525614129,4.90055820894492,4.04296052237956,246.25066636652,146.462002569436,3285,225.092931725856,246.577175501342,1,271.130028544197,-24.879362177677,24.879362177677,-9.61742964992937
"1...185",9,80,120,315,"faible",287.076677829212,2.3489525614129,4.90055820894492,3.92044656715594,238.70413618643,146.891147535552,3795,223.548575130995,243.862180461174,1,261.578211574664,-22.8740753882335,22.8740753882335,-9.14446631611188
