X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...204,18,30,30,pursuiter,416.548283671423,208.274141835712,1050,0,420.967456760477,57.687252458244785,101.06090296426234,540
1...205,19,30,30,pursuiter,416.548283671423,208.274141835712,1110,0,418.819333179944,57.39288446064391,100.54520678575463,570
1...206,20,30,30,pursuiter,416.548283671423,208.274141835712,1170,0,416.941761719638,57.135591558069976,100.09446156991619,600
1...207,2,60,30,pursuiter,416.548283671423,208.274141835712,120,0,868.119280668775,118.96267823929149,208.40784002690916,60
1...208,3,60,30,pursuiter,416.548283671423,208.274141835712,210,0,714.517320001333,97.91384194374434,171.53289258657722,90
1...209,4,60,30,pursuiter,416.548283671423,208.274141835712,300,0,639.747293740156,87.66773547644019,153.58298637110565,120
1...210,5,60,30,pursuiter,416.548283671423,208.274141835712,390,0,596.190860485544,81.69898202296564,143.12647149347632,150
1...211,6,60,30,pursuiter,416.548283671423,208.274141835712,480,0,568.13046466141,77.85372721291003,136.39006255264187,180
1...212,7,60,30,pursuiter,416.548283671423,208.274141835712,570,0,548.864537775797,75.21362197378983,131.7649260100532,210
1...213,8,60,30,pursuiter,416.548283671423,208.274141835712,660,0,535.051716015012,73.32078269778725,128.4489066427328,240
1...214,9,60,30,pursuiter,416.548283671423,208.274141835712,750,0,524.838370323611,71.92119742847176,125.9970070450724,270
1...215,10,60,30,pursuiter,416.548283671423,208.274141835712,840,0,517.113046631557,70.86255811802562,124.14240243022113,300
1...216,11,60,30,pursuiter,416.548283671423,208.274141835712,930,0,511.168688468375,70.04797332161267,122.71535101836824,330
1...217,12,60,30,pursuiter,416.548283671423,208.274141835712,1020,0,506.534150537089,69.41287966917974,121.6027458023684,360
1...218,13,60,30,pursuiter,416.548283671423,208.274141835712,1110,0,502.883622004462,68.91262969097895,120.72636995934451,390
1...219,14,60,30,pursuiter,416.548283671423,208.274141835712,1200,0,499.984912444541,68.51540518466412,120.03048194982686,420
1...220,15,60,30,pursuiter,416.548283671423,208.274141835712,1290,0,497.668423390233,68.19796523355487,119.47436657374352,450
1...221,16,60,30,pursuiter,416.548283671423,208.274141835712,1380,0,495.807736590392,67.9429861195061,119.02767482808537,480
1...222,17,60,30,pursuiter,416.548283671423,208.274141835712,1470,0,494.307027338337,67.73733650906844,118.66740224723881,510
1...223,18,60,30,pursuiter,416.548283671423,208.274141835712,1560,0,493.092645914948,67.57092381700257,118.3758678751162,540
1...224,19,60,30,pursuiter,416.548283671423,208.274141835712,1650,0,492.107331735107,67.43590134215239,118.1393252656601,570
1...225,20,60,30,pursuiter,416.548283671423,208.274141835712,1740,0,491.306140543886,67.32611015099724,117.94698473213074,600
