"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...2298",9,210,210,"faible",350.281232790258,175.140616395129,3570,0,277.854957703232
"1...2299",10,210,210,"faible",350.281232790258,175.140616395129,3990,0,276.885463203856
"1...2300",11,210,210,"faible",350.281232790258,175.140616395129,4410,0,276.184972569693
"1...2301",12,210,210,"faible",350.281232790258,175.140616395129,4830,0,275.674264624992
"1...2302",13,210,210,"faible",350.281232790258,175.140616395129,5250,0,275.299470752403
"1...2303",2,240,210,"faible",350.281232790258,175.140616395129,660,0,334.625957896685
"1...2304",3,240,210,"faible",350.281232790258,175.140616395129,1110,0,310.032024757234
"1...2305",4,240,210,"faible",350.281232790258,175.140616395129,1560,0,298.395297138142
"1...2306",5,240,210,"faible",350.281232790258,175.140616395129,2010,0,291.897731948612
"1...2307",6,240,210,"faible",350.281232790258,175.140616395129,2460,0,287.931754235704
"1...2308",7,240,210,"faible",350.281232790258,175.140616395129,2910,0,285.378188397047
"1...2309",8,240,210,"faible",350.281232790258,175.140616395129,3360,0,283.67706041059
"1...2310",9,240,210,"faible",350.281232790258,175.140616395129,3810,0,282.517948051145
"1...2311",10,240,210,"faible",350.281232790258,175.140616395129,4260,0,281.7159624158
"1...2312",11,240,210,"faible",350.281232790258,175.140616395129,4710,0,281.155173263556
"1...2313",12,240,210,"faible",350.281232790258,175.140616395129,5160,0,280.760135658574
"1...2314",2,270,210,"faible",350.281232790258,175.140616395129,690,0,336.471961865117
"1...2315",3,270,210,"faible",350.281232790258,175.140616395129,1170,0,312.696987756921
"1...2316",4,270,210,"faible",350.281232790258,175.140616395129,1650,0,301.604725782494
"1...2317",5,270,210,"faible",350.281232790258,175.140616395129,2130,0,295.523201810205
"1...2318",6,270,210,"faible",350.281232790258,175.140616395129,2610,0,291.89219259641
"1...2319",7,270,210,"faible",350.281232790258,175.140616395129,3090,0,289.613082980904
"1...2320",8,270,210,"faible",350.281232790258,175.140616395129,3570,0,288.137340357609
"1...2321",9,270,210,"faible",350.281232790258,175.140616395129,4050,0,287.162453560977
"1...2322",10,270,210,"faible",350.281232790258,175.140616395129,4530,0,286.509887841436
"1...2323",11,270,210,"faible",350.281232790258,175.140616395129,5010,0,286.069212108029
"1...2324",2,300,210,"faible",350.281232790258,175.140616395129,720,0,338.304024875435
"1...2325",3,300,210,"faible",350.281232790258,175.140616395129,1230,0,315.354987092269
"1...2326",4,300,210,"faible",350.281232790258,175.140616395129,1740,0,304.813347295306
"1...2327",5,300,210,"faible",350.281232790258,175.140616395129,2250,0,299.148615621808
"1...2328",6,300,210,"faible",350.281232790258,175.140616395129,2760,0,295.846990818441
"1...2329",7,300,210,"faible",350.281232790258,175.140616395129,3270,0,293.83100635164
"1...2330",8,300,210,"faible",350.281232790258,175.140616395129,3780,0,292.564884756822
"1...2331",9,300,210,"faible",350.281232790258,175.140616395129,4290,0,291.755595994333
"1...2332",10,300,210,"faible",350.281232790258,175.140616395129,4800,0,291.232478334531
"1...2333",11,300,210,"faible",350.281232790258,175.140616395129,5310,0,290.891885503332
"1...2334",2,30,225,"faible",350.281232790258,175.140616395129,480,0,315.207281699933
"1...2335",3,30,225,"faible",350.281232790258,175.140616395129,735,0,287.345528964912
"1...2336",4,30,225,"faible",350.281232790258,175.140616395129,990,0,273.441814910173
"1...2337",5,30,225,"faible",350.281232790258,175.140616395129,1245,0,265.114005988071
"1...2338",6,30,225,"faible",350.281232790258,175.140616395129,1500,0,259.572112781376
"1...2339",7,30,225,"faible",350.281232790258,175.140616395129,1755,0,255.621415419855
"1...2340",8,30,225,"faible",350.281232790258,175.140616395129,2010,0,252.664877217978
"1...2341",9,30,225,"faible",350.281232790258,175.140616395129,2265,0,250.370937769379
"1...2342",10,30,225,"faible",350.281232790258,175.140616395129,2520,0,248.540717005749
"1...2343",11,30,225,"faible",350.281232790258,175.140616395129,2775,0,247.047682087827
"1...2344",12,30,225,"faible",350.281232790258,175.140616395129,3030,0,245.807491801275
"1...2345",13,30,225,"faible",350.281232790258,175.140616395129,3285,0,244.761763587862
"1...2346",14,30,225,"faible",350.281232790258,175.140616395129,3540,0,243.86879972872
"1...2347",15,30,225,"faible",350.281232790258,175.140616395129,3795,0,243.098024132444
"1...2348",16,30,225,"faible",350.281232790258,175.140616395129,4050,0,242.426505896521
"1...2349",17,30,225,"faible",350.281232790258,175.140616395129,4305,0,241.836710162321
"1...2350",18,30,225,"faible",350.281232790258,175.140616395129,4560,0,241.314998867327
"1...2351",19,30,225,"faible",350.281232790258,175.140616395129,4815,0,240.850605053304
"1...2352",20,30,225,"faible",350.281232790258,175.140616395129,5070,0,240.434914949723
"1...2353",2,60,225,"faible",350.281232790258,175.140616395129,510,0,316.980962578794
"1...2354",3,60,225,"faible",350.281232790258,175.140616395129,795,0,289.753666665969
"1...2355",4,60,225,"faible",350.281232790258,175.140616395129,1080,0,276.201293204889
"1...2356",5,60,225,"faible",350.281232790258,175.140616395129,1365,0,268.111703323412
"1...2357",6,60,225,"faible",350.281232790258,175.140616395129,1650,0,262.751370758634
"1...2358",7,60,225,"faible",350.281232790258,175.140616395129,1935,0,258.949701844465
"1...2359",8,60,225,"faible",350.281232790258,175.140616395129,2220,0,256.121682353556
"1...2360",9,60,225,"faible",350.281232790258,175.140616395129,2505,0,253.942402188434
"1...2361",10,60,225,"faible",350.281232790258,175.140616395129,2790,0,252.21694869314
"1...2362",11,60,225,"faible",350.281232790258,175.140616395129,3075,0,250.821294862845
"1...2363",12,60,225,"faible",350.281232790258,175.140616395129,3360,0,249.672754027451
"1...2364",13,60,225,"faible",350.281232790258,175.140616395129,3645,0,248.714075367483
"1...2365",14,60,225,"faible",350.281232790258,175.140616395129,3930,0,247.904357760548
"1...2366",15,60,225,"faible",350.281232790258,175.140616395129,4215,0,247.213599159023
"1...2367",16,60,225,"faible",350.281232790258,175.140616395129,4500,0,246.619290523597
"1...2368",17,60,225,"faible",350.281232790258,175.140616395129,4785,0,246.10421221944
"1...2369",18,60,225,"faible",350.281232790258,175.140616395129,5070,0,245.654965134196
"1...2370",19,60,225,"faible",350.281232790258,175.140616395129,5355,0,245.260965764822
"1...2371",2,90,225,"faible",350.281232790258,175.140616395129,540,0,318.751750575895
"1...2372",3,90,225,"faible",350.281232790258,175.140616395129,855,0,292.186381243668
"1...2373",4,90,225,"faible",350.281232790258,175.140616395129,1170,0,279.01984135275
"1...2374",5,90,225,"faible",350.281232790258,175.140616395129,1485,0,271.205227606205
"1...2375",6,90,225,"faible",350.281232790258,175.140616395129,1800,0,266.06378269343
"1...2376",7,90,225,"faible",350.281232790258,175.140616395129,2115,0,262.448222897108
"1...2377",8,90,225,"faible",350.281232790258,175.140616395129,2430,0,259.785075508449
"1...2378",9,90,225,"faible",350.281232790258,175.140616395129,2745,0,257.755755629692
"1...2379",10,90,225,"faible",350.281232790258,175.140616395129,3060,0,256.169077676282
"1...2380",11,90,225,"faible",350.281232790258,175.140616395129,3375,0,254.903333040389
"1...2381",12,90,225,"faible",350.281232790258,175.140616395129,3690,0,253.877339374585
"1...2382",13,90,225,"faible",350.281232790258,175.140616395129,4005,0,253.034856245324
"1...2383",14,90,225,"faible",350.281232790258,175.140616395129,4320,0,252.335681858214
"1...2384",15,90,225,"faible",350.281232790258,175.140616395129,4635,0,251.750312048872
"1...2385",16,90,225,"faible",350.281232790258,175.140616395129,4950,0,251.256602551241
"1...2386",17,90,225,"faible",350.281232790258,175.140616395129,5265,0,250.837609385708
"1...2387",2,120,225,"faible",350.281232790258,175.140616395129,570,0,320.518129455339
"1...2388",3,120,225,"faible",350.281232790258,175.140616395129,915,0,294.639281009094
"1...2389",4,120,225,"faible",350.281232790258,175.140616395129,1260,0,281.889330879922
"1...2390",5,120,225,"faible",350.281232790258,175.140616395129,1605,0,274.381806672189
"1...2391",6,120,225,"faible",350.281232790258,175.140616395129,1950,0,269.490912072269
"1...2392",7,120,225,"faible",350.281232790258,175.140616395129,2295,0,266.091744980221
"1...2393",8,120,225,"faible",350.281232790258,175.140616395129,2640,0,263.621802237318
"1...2394",9,120,225,"faible",350.281232790258,175.140616395129,2985,0,261.76843643906
"1...2395",10,120,225,"faible",350.281232790258,175.140616395129,3330,0,260.343917582923
"1...2396",11,120,225,"faible",350.281232790258,175.140616395129,3675,0,259.22866907427
"1...2397",12,120,225,"faible",350.281232790258,175.140616395129,4020,0,258.34289517813
"1...2398",13,120,225,"faible",350.281232790258,175.140616395129,4365,0,257.631306601915
"1...2399",14,120,225,"faible",350.281232790258,175.140616395129,4710,0,257.054392595095
"1...2400",15,120,225,"faible",350.281232790258,175.140616395129,5055,0,256.583183213653
"1...2401",16,120,225,"faible",350.281232790258,175.140616395129,5400,0,256.195974076537
"1...2402",2,150,225,"faible",350.281232790258,175.140616395129,600,0,322.278598104695
"1...2403",3,150,225,"faible",350.281232790258,175.140616395129,975,0,297.107901027712
"1...2404",4,150,225,"faible",350.281232790258,175.140616395129,1350,0,284.801302946439
"1...2405",5,150,225,"faible",350.281232790258,175.140616395129,1725,0,277.627890401336
"1...2406",6,150,225,"faible",350.281232790258,175.140616395129,2100,0,273.012918076353
"1...2407",7,150,225,"faible",350.281232790258,175.140616395129,2475,0,269.852870389695
"1...2408",8,150,225,"faible",350.281232790258,175.140616395129,2850,0,267.595628618137
"1...2409",9,150,225,"faible",350.281232790258,175.140616395129,3225,0,265.934139721178
"1...2410",10,150,225,"faible",350.281232790258,175.140616395129,3600,0,264.683957703063
"1...2411",11,150,225,"faible",350.281232790258,175.140616395129,3975,0,263.727600556196
"1...2412",12,150,225,"faible",350.281232790258,175.140616395129,4350,0,262.986730631264
"1...2413",13,150,225,"faible",350.281232790258,175.140616395129,4725,0,262.407169633217
"1...2414",14,150,225,"faible",350.281232790258,175.140616395129,5100,0,261.950327670615
"1...2415",2,180,225,"faible",350.281232790258,175.140616395129,630,0,324.031675595093
"1...2416",3,180,225,"faible",350.281232790258,175.140616395129,1035,0,299.587737332917
"1...2417",4,180,225,"faible",350.281232790258,175.140616395129,1440,0,287.747083016822
"1...2418",5,180,225,"faible",350.281232790258,175.140616395129,1845,0,280.929436607693
"1...2419",6,180,225,"faible",350.281232790258,175.140616395129,2250,0,276.609154208505
"1...2420",7,180,225,"faible",350.281232790258,175.140616395129,2655,0,273.703147539396
"1...2421",8,180,225,"faible",350.281232790258,175.140616395129,3060,0,271.669218450689
"1...2422",9,180,225,"faible",350.281232790258,175.140616395129,3465,0,270.205763662658
"1...2423",10,180,225,"faible",350.281232790258,175.140616395129,3870,0,269.131708607607
"1...2424",11,180,225,"faible",350.281232790258,175.140616395129,4275,0,268.331926817192
"1...2425",12,180,225,"faible",350.281232790258,175.140616395129,4680,0,267.729925686314
"1...2426",13,180,225,"faible",350.281232790258,175.140616395129,5085,0,267.273109284806
"1...2427",2,210,225,"faible",350.281232790258,175.140616395129,660,0,325.775906095497
"1...2428",3,210,225,"faible",350.281232790258,175.140616395129,1095,0,302.074281033282
"1...2429",4,210,225,"faible",350.281232790258,175.140616395129,1530,0,290.717896478485
"1...2430",5,210,225,"faible",350.281232790258,175.140616395129,1965,0,284.272198599235
"1...2431",6,210,225,"faible",350.281232790258,175.140616395129,2400,0,280.258761051351
"1...2432",7,210,225,"faible",350.281232790258,175.140616395129,2835,0,277.614139908556
"1...2433",8,210,225,"faible",350.281232790258,175.140616395129,3270,0,275.80587049401
"1...2434",9,210,225,"faible",350.281232790258,175.140616395129,3705,0,274.538001239957
"1...2435",10,210,225,"faible",350.281232790258,175.140616395129,4140,0,273.633294754174
"1...2436",11,210,225,"faible",350.281232790258,175.140616395129,4575,0,272.979613621351
"1...2437",12,210,225,"faible",350.281232790258,175.140616395129,5010,0,272.503032157504
"1...2438",2,240,225,"faible",350.281232790258,175.140616395129,690,0,327.509863607052
"1...2439",3,240,225,"faible",350.281232790258,175.140616395129,1155,0,304.563051771051
"1...2440",4,240,225,"faible",350.281232790258,175.140616395129,1620,0,293.704981971478
"1...2441",5,240,225,"faible",350.281232790258,175.140616395129,2085,0,287.642002227646
"1...2442",6,240,225,"faible",350.281232790258,175.140616395129,2550,0,283.941218950893
"1...2443",7,240,225,"faible",350.281232790258,175.140616395129,3015,0,281.558376256178
"1...2444",8,240,225,"faible",350.281232790258,175.140616395129,3480,0,279.970968419916
"1...2445",9,240,225,"faible",350.281232790258,175.140616395129,3945,0,278.889337161088
"1...2446",10,240,225,"faible",350.281232790258,175.140616395129,4410,0,278.140957862821
"1...2447",11,240,225,"faible",350.281232790258,175.140616395129,4875,0,277.617651746705
"1...2448",12,240,225,"faible",350.281232790258,175.140616395129,5340,0,277.249017763713
"1...2449",2,270,225,"faible",350.281232790258,175.140616395129,720,0,329.23215648561
"1...2450",3,270,225,"faible",350.281232790258,175.140616395129,1215,0,307.049630019169
"1...2451",4,270,225,"faible",350.281232790258,175.140616395129,1710,0,296.699699444763
"1...2452",5,270,225,"faible",350.281232790258,175.140616395129,2205,0,291.025001798499
"1...2453",6,270,225,"faible",350.281232790258,175.140616395129,2700,0,287.63683331291
"1...2454",7,270,225,"faible",350.281232790258,175.140616395129,3195,0,285.51012793212
"1...2455",8,270,225,"faible",350.281232790258,175.140616395129,3690,0,284.133059328766
"1...2456",9,270,225,"faible",350.281232790258,175.140616395129,4185,0,283.223353458476
"1...2457",10,270,225,"faible",350.281232790258,175.140616395129,4680,0,282.614416554259
"1...2458",11,270,225,"faible",350.281232790258,175.140616395129,5175,0,282.203202450306
"1...2459",2,300,225,"faible",350.281232790258,175.140616395129,750,0,330.94143172307
"1...2460",3,300,225,"faible",350.281232790258,175.140616395129,1275,0,309.529687746784
"1...2461",4,300,225,"faible",350.281232790258,175.140616395129,1800,0,299.693630329509
"1...2462",5,300,225,"faible",350.281232790258,175.140616395129,2325,0,294.407906361727
"1...2463",6,300,225,"faible",350.281232790258,175.140616395129,2850,0,291.327133821691
"1...2464",7,300,225,"faible",350.281232790258,175.140616395129,3375,0,289.44598515794
"1...2465",8,300,225,"faible",350.281232790258,175.140616395129,3900,0,288.264539271048
"1...2466",9,300,225,"faible",350.281232790258,175.140616395129,4425,0,287.509371411549
"1...2467",10,300,225,"faible",350.281232790258,175.140616395129,4950,0,287.021235929949
"1...2468",2,30,240,"faible",350.281232790258,175.140616395129,510,0,309.755282713817
"1...2469",3,30,240,"faible",350.281232790258,175.140616395129,780,0,283.641123587953
"1...2470",4,30,240,"faible",350.281232790258,175.140616395129,1050,0,270.608614204907
"1...2471",5,30,240,"faible",350.281232790258,175.140616395129,1320,0,262.802341291049
"1...2472",6,30,240,"faible",350.281232790258,175.140616395129,1590,0,257.60739617722
"1...2473",7,30,240,"faible",350.281232790258,175.140616395129,1860,0,253.903973320476
"1...2474",8,30,240,"faible",350.281232790258,175.140616395129,2130,0,251.132453863194
"1...2475",9,30,240,"faible",350.281232790258,175.140616395129,2400,0,248.98204961639
"1...2476",10,30,240,"faible",350.281232790258,175.140616395129,2670,0,247.266336936719
"1...2477",11,30,240,"faible",350.281232790258,175.140616395129,2940,0,245.8667064184
"1...2478",12,30,240,"faible",350.281232790258,175.140616395129,3210,0,244.704097361325
"1...2479",13,30,240,"faible",350.281232790258,175.140616395129,3480,0,243.723781967834
"1...2480",14,30,240,"faible",350.281232790258,175.140616395129,3750,0,242.886672500932
"1...2481",15,30,240,"faible",350.281232790258,175.140616395129,4020,0,242.164106526711
"1...2482",16,30,240,"faible",350.281232790258,175.140616395129,4290,0,241.534588190806
"1...2483",17,30,240,"faible",350.281232790258,175.140616395129,4560,0,240.981679909671
"1...2484",18,30,240,"faible",350.281232790258,175.140616395129,4830,0,240.492596991609
"1...2485",19,30,240,"faible",350.281232790258,175.140616395129,5100,0,240.057246157772
"1...2486",20,30,240,"faible",350.281232790258,175.140616395129,5370,0,239.667552566393
"1...2487",2,60,240,"faible",350.281232790258,175.140616395129,540,0,311.417631264776
"1...2488",3,60,240,"faible",350.281232790258,175.140616395129,840,0,285.898307636751
"1...2489",4,60,240,"faible",350.281232790258,175.140616395129,1140,0,273.19523104792
"1...2490",5,60,240,"faible",350.281232790258,175.140616395129,1440,0,265.612329767957
"1...2491",6,60,240,"faible",350.281232790258,175.140616395129,1740,0,260.587629424975
"1...2492",7,60,240,"faible",350.281232790258,175.140616395129,2040,0,257.02394516691
"1...2493",8,60,240,"faible",350.281232790258,175.140616395129,2340,0,254.372931142884
"1...2494",9,60,240,"faible",350.281232790258,175.140616395129,2640,0,252.330035215125
"1...2495",10,60,240,"faible",350.281232790258,175.140616395129,2940,0,250.712554157412
"1...2496",11,60,240,"faible",350.281232790258,175.140616395129,3240,0,249.404228467445
"1...2497",12,60,240,"faible",350.281232790258,175.140616395129,3540,0,248.327549072512
"1...2498",13,60,240,"faible",350.281232790258,175.140616395129,3840,0,247.428849541591
"1...2499",14,60,240,"faible",350.281232790258,175.140616395129,4140,0,246.669789217711
"1...2500",15,60,240,"faible",350.281232790258,175.140616395129,4440,0,246.022244039551
"1...2501",16,60,240,"faible",350.281232790258,175.140616395129,4740,0,245.465113809626
"1...2502",17,60,240,"faible",350.281232790258,175.140616395129,5040,0,244.982256592698
"1...2503",18,60,240,"faible",350.281232790258,175.140616395129,5340,0,244.561111813337
"1...2504",2,90,240,"faible",350.281232790258,175.140616395129,570,0,313.077258916215
"1...2505",3,90,240,"faible",350.281232790258,175.140616395129,900,0,288.178509948331
"1...2506",4,90,240,"faible",350.281232790258,175.140616395129,1230,0,275.837193387988
"1...2507",5,90,240,"faible",350.281232790258,175.140616395129,1560,0,268.512115899026
"1...2508",6,90,240,"faible",350.281232790258,175.140616395129,1890,0,263.692648156863
"1...2509",7,90,240,"faible",350.281232790258,175.140616395129,2220,0,260.303460256917
"1...2510",8,90,240,"faible",350.281232790258,175.140616395129,2550,0,257.807028191165
"1...2511",9,90,240,"faible",350.281232790258,175.140616395129,2880,0,255.90473091579
"1...2512",10,90,240,"faible",350.281232790258,175.140616395129,3210,0,254.417360198596
"1...2513",11,90,240,"faible",350.281232790258,175.140616395129,3540,0,253.230830652003
"1...2514",12,90,240,"faible",350.281232790258,175.140616395129,3870,0,252.269043954555
"1...2515",13,90,240,"faible",350.281232790258,175.140616395129,4200,0,251.479281244571
"1...2516",14,90,240,"faible",350.281232790258,175.140616395129,4530,0,250.823857736236
"1...2517",15,90,240,"faible",350.281232790258,175.140616395129,4860,0,250.275116326846
"1...2518",16,90,240,"faible",350.281232790258,175.140616395129,5190,0,249.812298944669
"1...2519",2,120,240,"faible",350.281232790258,175.140616395129,600,0,314.732744672604
"1...2520",3,120,240,"faible",350.281232790258,175.140616395129,960,0,290.477613659206
"1...2521",4,120,240,"faible",350.281232790258,175.140616395129,1320,0,278.526880589478
"1...2522",5,120,240,"faible",350.281232790258,175.140616395129,1680,0,271.489724866173
"1...2523",6,120,240,"faible",350.281232790258,175.140616395129,2040,0,266.905166425329
"1...2524",7,120,240,"faible",350.281232790258,175.140616395129,2400,0,263.71885955586
"1...2525",8,120,240,"faible",350.281232790258,175.140616395129,2760,0,261.403565628736
"1...2526",9,120,240,"faible",350.281232790258,175.140616395129,3120,0,259.666231080336
"1...2527",10,120,240,"faible",350.281232790258,175.140616395129,3480,0,258.330888069307
"1...2528",11,120,240,"faible",350.281232790258,175.140616395129,3840,0,257.285450538471
"1...2529",12,120,240,"faible",350.281232790258,175.140616395129,4200,0,256.45512053366
"1...2530",13,120,240,"faible",350.281232790258,175.140616395129,4560,0,255.78807120076
"1...2531",14,120,240,"faible",350.281232790258,175.140616395129,4920,0,255.247265845454
"1...2532",15,120,240,"faible",350.281232790258,175.140616395129,5280,0,254.805548379883
"1...2533",2,150,240,"faible",350.281232790258,175.140616395129,630,0,316.382681744938
"1...2534",3,150,240,"faible",350.281232790258,175.140616395129,1020,0,292.791433381095
"1...2535",4,150,240,"faible",350.281232790258,175.140616395129,1410,0,281.256362614752
"1...2536",5,150,240,"faible",350.281232790258,175.140616395129,1800,0,274.532453061933
"1...2537",6,150,240,"faible",350.281232790258,175.140616395129,2190,0,270.206582578103
"1...2538",7,150,240,"faible",350.281232790258,175.140616395129,2580,0,267.24445636358
"1...2539",8,150,240,"faible",350.281232790258,175.140616395129,2970,0,265.128572424056
"1...2540",9,150,240,"faible",350.281232790258,175.140616395129,3360,0,263.571122883468
"1...2541",10,150,240,"faible",350.281232790258,175.140616395129,3750,0,262.39921937727
"1...2542",11,150,240,"faible",350.281232790258,175.140616395129,4140,0,261.502740053402
"1...2543",12,150,240,"faible",350.281232790258,175.140616395129,4530,0,260.808254304439
"1...2544",13,150,240,"faible",350.281232790258,175.140616395129,4920,0,260.264977127457
"1...2545",14,150,240,"faible",350.281232790258,175.140616395129,5310,0,259.836735350521
"1...2546",2,180,240,"faible",350.281232790258,175.140616395129,660,0,318.025682292444
"1...2547",3,180,240,"faible",350.281232790258,175.140616395129,1080,0,295.115747273829
"1...2548",4,180,240,"faible",350.281232790258,175.140616395129,1500,0,284.017507533495
"1...2549",5,180,240,"faible",350.281232790258,175.140616395129,1920,0,277.627136134276
"1...2550",6,180,240,"faible",350.281232790258,175.140616395129,2340,0,273.577540519003
"1...2551",7,180,240,"faible",350.281232790258,175.140616395129,2760,0,270.853577224933
"1...2552",8,180,240,"faible",350.281232790258,175.140616395129,3180,0,268.947045862303
"1...2553",9,180,240,"faible",350.281232790258,175.140616395129,3600,0,267.575248588313
"1...2554",10,180,240,"faible",350.281232790258,175.140616395129,4020,0,266.568458415202
"1...2555",11,180,240,"faible",350.281232790258,175.140616395129,4440,0,265.818762292717
"1...2556",12,180,240,"faible",350.281232790258,175.140616395129,4860,0,265.254459689635
"1...2557",13,180,240,"faible",350.281232790258,175.140616395129,5280,0,264.826249314587
"1...2558",2,210,240,"faible",350.281232790258,175.140616395129,690,0,319.660382027397
"1...2559",3,210,240,"faible",350.281232790258,175.140616395129,1140,0,297.446329016516
"1...2560",4,210,240,"faible",350.281232790258,175.140616395129,1590,0,286.802089912539
"1...2561",5,210,240,"faible",350.281232790258,175.140616395129,2040,0,280.760418575763
"1...2562",6,210,240,"faible",350.281232790258,175.140616395129,2490,0,276.998485420771
"1...2563",7,210,240,"faible",350.281232790258,175.140616395129,2940,0,274.519564056339
"1...2564",8,210,240,"faible",350.281232790258,175.140616395129,3390,0,272.824580153798
"1...2565",9,210,240,"faible",350.281232790258,175.140616395129,3840,0,271.636135141456
"1...2566",10,210,240,"faible",350.281232790258,175.140616395129,4290,0,270.788099967355
"1...2567",11,210,240,"faible",350.281232790258,175.140616395129,4740,0,270.175364221449
"1...2568",12,210,240,"faible",350.281232790258,175.140616395129,5190,0,269.72863412198
"1...2569",2,240,240,"faible",350.281232790258,175.140616395129,720,0,321.285444651101
"1...2570",3,240,240,"faible",350.281232790258,175.140616395129,1200,0,299.778979168464
"1...2571",4,240,240,"faible",350.281232790258,175.140616395129,1680,0,289.601897052146
"1...2572",5,240,240,"faible",350.281232790258,175.140616395129,2160,0,283.919013438607
"1...2573",6,240,240,"faible",350.281232790258,175.140616395129,2640,0,280.450181823914
"1...2574",7,240,240,"faible",350.281232790258,175.140616395129,3120,0,278.216664880772
"1...2575",8,240,240,"faible",350.281232790258,175.140616395129,3600,0,276.728725587673
"1...2576",9,240,240,"faible",350.281232790258,175.140616395129,4080,0,275.714865995051
"1...2577",10,240,240,"faible",350.281232790258,175.140616395129,4560,0,275.013375731402
"1...2578",11,240,240,"faible",350.281232790258,175.140616395129,5040,0,274.522855873078
"1...2579",2,270,240,"faible",350.281232790258,175.140616395129,750,0,322.89956609114
"1...2580",3,270,240,"faible",350.281232790258,175.140616395129,1260,0,302.109555439384
"1...2581",4,270,240,"faible",350.281232790258,175.140616395129,1770,0,292.40883027103
"1...2582",5,270,240,"faible",350.281232790258,175.140616395129,2280,0,287.089942212333
"1...2583",6,270,240,"faible",350.281232790258,175.140616395129,2790,0,283.91416852191
"1...2584",7,270,240,"faible",350.281232790258,175.140616395129,3300,0,281.920762402558
"1...2585",8,270,240,"faible",350.281232790258,175.140616395129,3810,0,280.629999373179
"1...2586",9,270,240,"faible",350.281232790258,175.140616395129,4320,0,279.777304681698
"1...2587",10,270,240,"faible",350.281232790258,175.140616395129,4830,0,279.206528379454
"1...2588",11,270,240,"faible",350.281232790258,175.140616395129,5340,0,278.821083426304
"1...2589",2,300,240,"faible",350.281232790258,175.140616395129,780,0,324.501478512415
"1...2590",3,300,240,"faible",350.281232790258,175.140616395129,1320,0,304.434001428339
"1...2591",4,300,240,"faible",350.281232790258,175.140616395129,1860,0,295.214998794513
"1...2592",5,300,240,"faible",350.281232790258,175.140616395129,2400,0,290.260746916844
"1...2593",6,300,240,"faible",350.281232790258,175.140616395129,2940,0,287.373132719189
"1...2594",7,300,240,"faible",350.281232790258,175.140616395129,3480,0,285.609914074091
"1...2595",8,300,240,"faible",350.281232790258,175.140616395129,4020,0,284.502528002171
"1...2596",9,300,240,"faible",350.281232790258,175.140616395129,4560,0,283.794696164662
"1...2597",10,300,240,"faible",350.281232790258,175.140616395129,5100,0,283.337157444312
"1...2598",2,30,255,"faible",350.281232790258,175.140616395129,540,0,304.945981738514
"1...2599",3,30,255,"faible",350.281232790258,175.140616395129,825,0,280.373124931487
"1...2600",4,30,255,"faible",350.281232790258,175.140616395129,1110,0,268.10907901123
"1...2601",5,30,255,"faible",350.281232790258,175.140616395129,1395,0,260.762868726654
"1...2602",6,30,255,"faible",350.281232790258,175.140616395129,1680,0,255.873990011286
"1...2603",7,30,255,"faible",350.281232790258,175.140616395129,1965,0,252.388711091161
"1...2604",8,30,255,"faible",350.281232790258,175.140616395129,2250,0,249.780417411333
"1...2605",9,30,255,"faible",350.281232790258,175.140616395129,2535,0,247.756643699676
"1...2606",10,30,255,"faible",350.281232790258,175.140616395129,2820,0,246.141954346783
"1...2607",11,30,255,"faible",350.281232790258,175.140616395129,3105,0,244.82472953434
"1...2608",12,30,255,"faible",350.281232790258,175.140616395129,3390,0,243.730566821019
"1...2609",13,30,255,"faible",350.281232790258,175.140616395129,3675,0,242.807962549433
"1...2610",14,30,255,"faible",350.281232790258,175.140616395129,3960,0,242.020131478376
"1...2611",15,30,255,"faible",350.281232790258,175.140616395129,4245,0,241.340099401379
"1...2612",16,30,255,"faible",350.281232790258,175.140616395129,4530,0,240.747636476171
"1...2613",17,30,255,"faible",350.281232790258,175.140616395129,4815,0,240.227273153901
"1...2614",18,30,255,"faible",350.281232790258,175.140616395129,5100,0,239.766977607216
"1...2615",19,30,255,"faible",350.281232790258,175.140616395129,5385,0,239.357250897762
"1...2616",2,60,255,"faible",350.281232790258,175.140616395129,570,0,306.510148889928
"1...2617",3,60,255,"faible",350.281232790258,175.140616395129,885,0,282.497163962538
"1...2618",4,60,255,"faible",350.281232790258,175.140616395129,1200,0,270.543214747056
"1...2619",5,60,255,"faible",350.281232790258,175.140616395129,1515,0,263.407270853769
"1...2620",6,60,255,"faible",350.281232790258,175.140616395129,1830,0,258.678648799165
"1...2621",7,60,255,"faible",350.281232790258,175.140616395129,2145,0,255.324908839965
"1...2622",8,60,255,"faible",350.281232790258,175.140616395129,2460,0,252.830047929536
"1...2623",9,60,255,"faible",350.281232790258,175.140616395129,2775,0,250.907471171093
"1...2624",10,60,255,"faible",350.281232790258,175.140616395129,3090,0,249.385245327713
"1...2625",11,60,255,"faible",350.281232790258,175.140616395129,3405,0,248.153962822436
"1...2626",12,60,255,"faible",350.281232790258,175.140616395129,3720,0,247.140681977663
"1...2627",13,60,255,"faible",350.281232790258,175.140616395129,4035,0,246.294898369449
"1...2628",14,60,255,"faible",350.281232790258,175.140616395129,4350,0,245.580530115542
"1...2629",15,60,255,"faible",350.281232790258,175.140616395129,4665,0,244.971109884557
