"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...327",8,240,30,"elevee",331.614571833768,165.807285916884,1920,0,698.621988466596
"1...328",9,240,30,"elevee",331.614571833768,165.807285916884,2190,0,697.309759447412
"1...329",10,240,30,"elevee",331.614571833768,165.807285916884,2460,0,696.621161852256
"1...330",11,240,30,"elevee",331.614571833768,165.807285916884,2730,0,696.259065457253
"1...331",12,240,30,"elevee",331.614571833768,165.807285916884,3000,0,696.068450305586
"1...332",13,240,30,"elevee",331.614571833768,165.807285916884,3270,0,695.968048766836
"1...333",14,240,30,"elevee",331.614571833768,165.807285916884,3540,0,695.915148868118
"1...334",15,240,30,"elevee",331.614571833768,165.807285916884,3810,0,695.887272345113
"1...335",16,240,30,"elevee",331.614571833768,165.807285916884,4080,0,695.872581090672
"1...336",17,240,30,"elevee",331.614571833768,165.807285916884,4350,0,695.86483828429
"1...337",18,240,30,"elevee",331.614571833768,165.807285916884,4620,0,695.860757458458
"1...338",19,240,30,"elevee",331.614571833768,165.807285916884,4890,0,695.858606643417
"1...339",20,240,30,"elevee",331.614571833768,165.807285916884,5160,0,695.857473040676
"1...340",2,270,30,"elevee",331.614571833768,165.807285916884,330,0,892.184320274393
"1...341",3,270,30,"elevee",331.614571833768,165.807285916884,630,0,801.045975143571
"1...342",4,270,30,"elevee",331.614571833768,165.807285916884,930,0,765.349115234875
"1...343",5,270,30,"elevee",331.614571833768,165.807285916884,1230,0,749.57956640896
"1...344",6,270,30,"elevee",331.614571833768,165.807285916884,1530,0,742.245854243726
"1...345",7,270,30,"elevee",331.614571833768,165.807285916884,1830,0,738.753937522853
"1...346",8,270,30,"elevee",331.614571833768,165.807285916884,2130,0,737.07262914654
"1...347",9,270,30,"elevee",331.614571833768,165.807285916884,2430,0,736.258756970033
"1...348",10,270,30,"elevee",331.614571833768,165.807285916884,2730,0,735.863764247256
"1...349",11,270,30,"elevee",331.614571833768,165.807285916884,3030,0,735.671823508438
"1...350",12,270,30,"elevee",331.614571833768,165.807285916884,3330,0,735.578495915679
"1...351",13,270,30,"elevee",331.614571833768,165.807285916884,3630,0,735.533103665054
"1...352",14,270,30,"elevee",331.614571833768,165.807285916884,3930,0,735.511022805015
"1...353",15,270,30,"elevee",331.614571833768,165.807285916884,4230,0,735.500280914742
"1...354",16,270,30,"elevee",331.614571833768,165.807285916884,4530,0,735.49505502484
"1...355",17,270,30,"elevee",331.614571833768,165.807285916884,4830,0,735.492512606527
"1...356",18,270,30,"elevee",331.614571833768,165.807285916884,5130,0,735.491275698899
"1...357",2,300,30,"elevee",331.614571833768,165.807285916884,360,0,909.386961082949
"1...358",3,300,30,"elevee",331.614571833768,165.807285916884,690,0,826.109198021885
"1...359",4,300,30,"elevee",331.614571833768,165.807285916884,1020,0,795.109643418313
"1...360",5,300,30,"elevee",331.614571833768,165.807285916884,1350,0,782.23311579746
"1...361",6,300,30,"elevee",331.614571833768,165.807285916884,1680,0,776.643378744688
"1...362",7,300,30,"elevee",331.614571833768,165.807285916884,2010,0,774.17055444558
"1...363",8,300,30,"elevee",331.614571833768,165.807285916884,2340,0,773.067472734949
"1...364",9,300,30,"elevee",331.614571833768,165.807285916884,2670,0,772.573583129091
"1...365",10,300,30,"elevee",331.614571833768,165.807285916884,3000,0,772.352084412909
"1...366",11,300,30,"elevee",331.614571833768,165.807285916884,3330,0,772.252673307064
"1...367",12,300,30,"elevee",331.614571833768,165.807285916884,3660,0,772.208041625729
"1...368",13,300,30,"elevee",331.614571833768,165.807285916884,3990,0,772.188000757751
"1...369",14,300,30,"elevee",331.614571833768,165.807285916884,4320,0,772.179001245682
"1...370",15,300,30,"elevee",331.614571833768,165.807285916884,4650,0,772.174959820964
"1...371",16,300,30,"elevee",331.614571833768,165.807285916884,4980,0,772.173144907582
"1...372",17,300,30,"elevee",331.614571833768,165.807285916884,5310,0,772.17232986565
"1...373",2,30,45,"elevee",331.614571833768,165.807285916884,120,0,573.130177765269
"1...374",3,30,45,"elevee",331.614571833768,165.807285916884,195,0,470.48817063175
"1...375",4,30,45,"elevee",331.614571833768,165.807285916884,270,0,419.60485269631
"1...376",5,30,45,"elevee",331.614571833768,165.807285916884,345,0,389.291109152401
"1...377",6,30,45,"elevee",331.614571833768,165.807285916884,420,0,369.224770938127
"1...378",7,30,45,"elevee",331.614571833768,165.807285916884,495,0,355.000004652502
"1...379",8,30,45,"elevee",331.614571833768,165.807285916884,570,0,344.419699312639
"1...380",9,30,45,"elevee",331.614571833768,165.807285916884,645,0,336.265479791918
"1...381",10,30,45,"elevee",331.614571833768,165.807285916884,720,0,329.807293279925
"1...382",11,30,45,"elevee",331.614571833768,165.807285916884,795,0,324.581015083316
"1...383",12,30,45,"elevee",331.614571833768,165.807285916884,870,0,320.277450155666
"1...384",13,30,45,"elevee",331.614571833768,165.807285916884,945,0,316.682649236981
"1...385",14,30,45,"elevee",331.614571833768,165.807285916884,1020,0,313.643843046847
"1...386",15,30,45,"elevee",331.614571833768,165.807285916884,1095,0,311.049022360983
"1...387",16,30,45,"elevee",331.614571833768,165.807285916884,1170,0,308.814185893161
"1...388",17,30,45,"elevee",331.614571833768,165.807285916884,1245,0,306.875094658974
"1...389",18,30,45,"elevee",331.614571833768,165.807285916884,1320,0,305.181778201049
"1...390",19,30,45,"elevee",331.614571833768,165.807285916884,1395,0,303.694777675075
"1...391",20,30,45,"elevee",331.614571833768,165.807285916884,1470,0,302.382517230921
"1...392",2,60,45,"elevee",331.614571833768,165.807285916884,150,0,586.000564853386
"1...393",3,60,45,"elevee",331.614571833768,165.807285916884,255,0,488.144891513431
"1...394",4,60,45,"elevee",331.614571833768,165.807285916884,360,0,440.083071011325
"1...395",5,60,45,"elevee",331.614571833768,165.807285916884,465,0,411.806779918685
"1...396",6,60,45,"elevee",331.614571833768,165.807285916884,570,0,393.380219724278
"1...397",7,60,45,"elevee",331.614571833768,165.807285916884,675,0,380.560478991321
"1...398",8,60,45,"elevee",331.614571833768,165.807285916884,780,0,371.230441007469
"1...399",9,60,45,"elevee",331.614571833768,165.807285916884,885,0,364.215212141612
"1...400",10,60,45,"elevee",331.614571833768,165.807285916884,990,0,358.810164044709
"1...401",11,60,45,"elevee",331.614571833768,165.807285916884,1095,0,354.566892964854
"1...402",12,60,45,"elevee",331.614571833768,165.807285916884,1200,0,351.186383383067
"1...403",13,60,45,"elevee",331.614571833768,165.807285916884,1305,0,348.461556700757
"1...404",14,60,45,"elevee",331.614571833768,165.807285916884,1410,0,346.244474176549
"1...405",15,60,45,"elevee",331.614571833768,165.807285916884,1515,0,344.426671482825
"1...406",16,60,45,"elevee",331.614571833768,165.807285916884,1620,0,342.926871288626
"1...407",17,60,45,"elevee",331.614571833768,165.807285916884,1725,0,341.683031421894
"1...408",18,60,45,"elevee",331.614571833768,165.807285916884,1830,0,340.647040177488
"1...409",19,60,45,"elevee",331.614571833768,165.807285916884,1935,0,339.781082261771
"1...410",20,60,45,"elevee",331.614571833768,165.807285916884,2040,0,339.055090067444
"1...411",2,90,45,"elevee",331.614571833768,165.807285916884,180,0,598.8003892539
"1...412",3,90,45,"elevee",331.614571833768,165.807285916884,315,0,506.047582278624
"1...413",4,90,45,"elevee",331.614571833768,165.807285916884,450,0,461.193162168674
"1...414",5,90,45,"elevee",331.614571833768,165.807285916884,585,0,435.343839421506
"1...415",6,90,45,"elevee",331.614571833768,165.807285916884,720,0,418.924959800094
"1...416",7,90,45,"elevee",331.614571833768,165.807285916884,855,0,407.843573929318
"1...417",8,90,45,"elevee",331.614571833768,165.807285916884,990,0,400.055031193029
"1...418",9,90,45,"elevee",331.614571833768,165.807285916884,1125,0,394.423563101494
"1...419",10,90,45,"elevee",331.614571833768,165.807285916884,1260,0,390.267828173106
"1...420",11,90,45,"elevee",331.614571833768,165.807285916884,1395,0,387.154712040339
"1...421",12,90,45,"elevee",331.614571833768,165.807285916884,1530,0,384.796305053886
"1...422",13,90,45,"elevee",331.614571833768,165.807285916884,1665,0,382.994403650422
"1...423",14,90,45,"elevee",331.614571833768,165.807285916884,1800,0,381.608736688413
"1...424",15,90,45,"elevee",331.614571833768,165.807285916884,1935,0,380.53783338739
"1...425",16,90,45,"elevee",331.614571833768,165.807285916884,2070,0,379.707002191714
"1...426",17,90,45,"elevee",331.614571833768,165.807285916884,2205,0,379.060498091681
"1...427",18,90,45,"elevee",331.614571833768,165.807285916884,2340,0,378.556257421772
"1...428",19,90,45,"elevee",331.614571833768,165.807285916884,2475,0,378.162262590557
"1...429",20,90,45,"elevee",331.614571833768,165.807285916884,2610,0,377.853974137559
"1...430",2,120,45,"elevee",331.614571833768,165.807285916884,210,0,611.489657815789
"1...431",3,120,45,"elevee",331.614571833768,165.807285916884,375,0,524.075830250206
"1...432",4,120,45,"elevee",331.614571833768,165.807285916884,540,0,482.7041170559
"1...433",5,120,45,"elevee",331.614571833768,165.807285916884,705,0,459.529498222367
"1...434",6,120,45,"elevee",331.614571833768,165.807285916884,870,0,445.313109309318
"1...435",7,120,45,"elevee",331.614571833768,165.807285916884,1035,0,436.10120966316
"1...436",8,120,45,"elevee",331.614571833768,165.807285916884,1200,0,429.918615365632
"1...437",9,120,45,"elevee",331.614571833768,165.807285916884,1365,0,425.670700716837
"1...438",10,120,45,"elevee",331.614571833768,165.807285916884,1530,0,422.704832151023
"1...439",11,120,45,"elevee",331.614571833768,165.807285916884,1695,0,420.61079985136
"1...440",12,120,45,"elevee",331.614571833768,165.807285916884,1860,0,419.120624750956
"1...441",13,120,45,"elevee",331.614571833768,165.807285916884,2025,0,418.054215324742
"1...442",14,120,45,"elevee",331.614571833768,165.807285916884,2190,0,417.288001119511
"1...443",15,120,45,"elevee",331.614571833768,165.807285916884,2355,0,416.735891156292
"1...444",16,120,45,"elevee",331.614571833768,165.807285916884,2520,0,416.337232945023
"1...445",17,120,45,"elevee",331.614571833768,165.807285916884,2685,0,416.048945766094
"1...446",18,120,45,"elevee",331.614571833768,165.807285916884,2850,0,415.840247175255
"1...447",19,120,45,"elevee",331.614571833768,165.807285916884,3015,0,415.689046548657
"1...448",20,120,45,"elevee",331.614571833768,165.807285916884,3180,0,415.579440660996
"1...449",2,150,45,"elevee",331.614571833768,165.807285916884,240,0,624.02976476592
"1...450",3,150,45,"elevee",331.614571833768,165.807285916884,435,0,542.109820791291
"1...451",4,150,45,"elevee",331.614571833768,165.807285916884,630,0,504.383155200186
"1...452",5,150,45,"elevee",331.614571833768,165.807285916884,825,0,483.989284092731
"1...453",6,150,45,"elevee",331.614571833768,165.807285916884,1020,0,472.005854151489
"1...454",7,150,45,"elevee",331.614571833768,165.807285916884,1215,0,464.616889633943
"1...455",8,150,45,"elevee",331.614571833768,165.807285916884,1410,0,459.924800041655
"1...456",9,150,45,"elevee",331.614571833768,165.807285916884,1605,0,456.889364913597
"1...457",10,150,45,"elevee",331.614571833768,165.807285916884,1800,0,454.901987261983
"1...458",11,150,45,"elevee",331.614571833768,165.807285916884,1995,0,453.590571205901
"1...459",12,150,45,"elevee",331.614571833768,165.807285916884,2190,0,452.720726758428
"1...460",13,150,45,"elevee",331.614571833768,165.807285916884,2385,0,452.141794392322
"1...461",14,150,45,"elevee",331.614571833768,165.807285916884,2580,0,451.755603574271
"1...462",15,150,45,"elevee",331.614571833768,165.807285916884,2775,0,451.497594609163
"1...463",16,150,45,"elevee",331.614571833768,165.807285916884,2970,0,451.325047521411
"1...464",17,150,45,"elevee",331.614571833768,165.807285916884,3165,0,451.209576058842
"1...465",18,150,45,"elevee",331.614571833768,165.807285916884,3360,0,451.132265545212
"1...466",19,150,45,"elevee",331.614571833768,165.807285916884,3555,0,451.080488860148
"1...467",20,150,45,"elevee",331.614571833768,165.807285916884,3750,0,451.045805738082
"1...468",2,180,45,"elevee",331.614571833768,165.807285916884,270,0,636.38394749377
"1...469",3,180,45,"elevee",331.614571833768,165.807285916884,495,0,560.033512262376
"1...470",4,180,45,"elevee",331.614571833768,165.807285916884,720,0,526.006177652298
"1...471",5,180,45,"elevee",331.614571833768,165.807285916884,945,0,508.371414350807
"1...472",6,180,45,"elevee",331.614571833768,165.807285916884,1170,0,498.516910374505
"1...473",7,180,45,"elevee",331.614571833768,165.807285916884,1395,0,492.777314001734
"1...474",8,180,45,"elevee",331.614571833768,165.807285916884,1620,0,489.353499659226
"1...475",9,180,45,"elevee",331.614571833768,165.807285916884,1845,0,487.281916200993
"1...476",10,180,45,"elevee",331.614571833768,165.807285916884,2070,0,486.017723268563
"1...477",11,180,45,"elevee",331.614571833768,165.807285916884,2295,0,485.242208910011
"1...478",12,180,45,"elevee",331.614571833768,165.807285916884,2520,0,484.764949251103
"1...479",13,180,45,"elevee",331.614571833768,165.807285916884,2745,0,484.470660596603
"1...480",14,180,45,"elevee",331.614571833768,165.807285916884,2970,0,484.28897577247
"1...481",15,180,45,"elevee",331.614571833768,165.807285916884,3195,0,484.176725175959
"1...482",16,180,45,"elevee",331.614571833768,165.807285916884,3420,0,484.10734117342
"1...483",17,180,45,"elevee",331.614571833768,165.807285916884,3645,0,484.06444149091
"1...484",18,180,45,"elevee",331.614571833768,165.807285916884,3870,0,484.037912209042
"1...485",19,180,45,"elevee",331.614571833768,165.807285916884,4095,0,484.021504636542
"1...486",20,180,45,"elevee",331.614571833768,165.807285916884,4320,0,484.011356355209
"1...487",2,210,45,"elevee",331.614571833768,165.807285916884,300,0,648.51769468691
"1...488",3,210,45,"elevee",331.614571833768,165.807285916884,555,0,577.737472078909
"1...489",4,210,45,"elevee",331.614571833768,165.807285916884,810,0,547.366567886632
"1...490",5,210,45,"elevee",331.614571833768,165.807285916884,1065,0,532.365195655377
"1...491",6,210,45,"elevee",331.614571833768,165.807285916884,1320,0,524.441575031375
"1...492",7,210,45,"elevee",331.614571833768,165.807285916884,1575,0,520.107928422388
"1...493",8,210,45,"elevee",331.614571833768,165.807285916884,1830,0,517.692485429427
"1...494",9,210,45,"elevee",331.614571833768,165.807285916884,2085,0,516.331984447602
"1...495",10,210,45,"elevee",331.614571833768,165.807285916884,2340,0,515.561147061472
"1...496",11,210,45,"elevee",331.614571833768,165.807285916884,2595,0,515.122943076529
"1...497",12,210,45,"elevee",331.614571833768,165.807285916884,2850,0,514.873361013066
"1...498",13,210,45,"elevee",331.614571833768,165.807285916884,3105,0,514.731056309298
"1...499",14,210,45,"elevee",331.614571833768,165.807285916884,3360,0,514.649868206037
"1...500",15,210,45,"elevee",331.614571833768,165.807285916884,3615,0,514.603532264698
"1...501",16,210,45,"elevee",331.614571833768,165.807285916884,3870,0,514.577081965534
"1...502",17,210,45,"elevee",331.614571833768,165.807285916884,4125,0,514.561981412635
"1...503",18,210,45,"elevee",331.614571833768,165.807285916884,4380,0,514.55335990015
"1...504",19,210,45,"elevee",331.614571833768,165.807285916884,4635,0,514.548437348737
"1...505",20,210,45,"elevee",331.614571833768,165.807285916884,4890,0,514.545626701751
"1...506",2,240,45,"elevee",331.614571833768,165.807285916884,330,0,660.399097877762
"1...507",3,240,45,"elevee",331.614571833768,165.807285916884,615,0,595.12124358863
"1...508",4,240,45,"elevee",331.614571833768,165.807285916884,900,0,568.281759279898
"1...509",5,240,45,"elevee",331.614571833768,165.807285916884,1185,0,555.712221622384
"1...510",6,240,45,"elevee",331.614571833768,165.807285916884,1470,0,549.468712293667
"1...511",7,240,45,"elevee",331.614571833768,165.807285916884,1755,0,546.2768185077
"1...512",8,240,45,"elevee",331.614571833768,165.807285916884,2040,0,544.620977219697
"1...513",9,240,45,"elevee",331.614571833768,165.807285916884,2325,0,543.755467675947
"1...514",10,240,45,"elevee",331.614571833768,165.807285916884,2610,0,543.301277348107
"1...515",11,240,45,"elevee",331.614571833768,165.807285916884,2895,0,543.062440179276
"1...516",12,240,45,"elevee",331.614571833768,165.807285916884,3180,0,542.936710462267
"1...517",13,240,45,"elevee",331.614571833768,165.807285916884,3465,0,542.870485401546
"1...518",14,240,45,"elevee",331.614571833768,165.807285916884,3750,0,542.835592457416
"1...519",15,240,45,"elevee",331.614571833768,165.807285916884,4035,0,542.817204995404
"1...520",16,240,45,"elevee",331.614571833768,165.807285916884,4320,0,542.807514582532
"1...521",17,240,45,"elevee",331.614571833768,165.807285916884,4605,0,542.802407393721
"1...522",18,240,45,"elevee",331.614571833768,165.807285916884,4890,0,542.799715662858
"1...523",19,240,45,"elevee",331.614571833768,165.807285916884,5175,0,542.79829697559
"1...524",2,270,45,"elevee",331.614571833768,165.807285916884,360,0,671.999139840344
"1...525",3,270,45,"elevee",331.614571833768,165.807285916884,675,0,612.09516061535
