"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganEXP"
"1...2066",9,240,180,"moyenne",331.614571833768,165.807285916884,3540,236.445828423483,1,241.72588790038
"1...2067",10,240,180,"moyenne",331.614571833768,165.807285916884,3960,233.64695339465,1,237.462799400625
"1...2068",11,240,180,"moyenne",331.614571833768,165.807285916884,4380,231.155168090605,1,233.629136689852
"1...2069",12,240,180,"moyenne",331.614571833768,165.807285916884,4800,228.909230008272,1,230.145503267529
"1...2070",13,240,180,"moyenne",331.614571833768,165.807285916884,5220,226.864594167269,1,226.952786788631
"1...2071",1,270,180,"moyenne",331.614571833768,165.807285916884,180,356.789969283006,1,356.789969283006
"1...2072",2,270,180,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,1,312.586250776412
"1...2073",3,270,180,"moyenne",331.614571833768,165.807285916884,1080,269.741008395382,1,290.647995904068
"1...2074",4,270,180,"moyenne",331.614571833768,165.807285916884,1530,258.943776510768,1,277.049875077609
"1...2075",5,270,180,"moyenne",331.614571833768,165.807285916884,1980,251.635135325039,1,267.083843642651
"1...2076",6,270,180,"moyenne",331.614571833768,165.807285916884,2430,246.119066933953,1,259.183122813883
"1...2077",7,270,180,"moyenne",331.614571833768,165.807285916884,2880,241.689054258679,1,252.624614947854
"1...2078",8,270,180,"moyenne",331.614571833768,165.807285916884,3330,237.986339805435,1,247.011986983284
"1...2079",9,270,180,"moyenne",331.614571833768,165.807285916884,3780,234.80451174576,1,242.103400995227
"1...2080",10,270,180,"moyenne",331.614571833768,165.807285916884,4230,232.014117671516,1,237.739987962991
"1...2081",11,270,180,"moyenne",331.614571833768,165.807285916884,4680,229.528683298821,1,233.81158424321
"1...2082",12,270,180,"moyenne",331.614571833768,165.807285916884,5130,227.287593882663,1,230.238568337786
"1...2083",1,300,180,"moyenne",331.614571833768,165.807285916884,180,356.789969283006,1,356.789969283006
"1...2084",2,300,180,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,313.229874934182
"1...2085",3,300,180,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,1,291.580075649317
"1...2086",4,300,180,"moyenne",331.614571833768,165.807285916884,1620,257.28186967405,1,277.975107129325
"1...2087",5,300,180,"moyenne",331.614571833768,165.807285916884,2100,250.027646500156,1,267.922598212915
"1...2088",6,300,180,"moyenne",331.614571833768,165.807285916884,2580,244.54389242925,1,259.913117632744
"1...2089",7,300,180,"moyenne",331.614571833768,165.807285916884,3060,240.134563869236,1,253.242118925702
"1...2090",8,300,180,"moyenne",331.614571833768,165.807285916884,3540,236.445828423483,1,247.519867294215
"1...2091",9,300,180,"moyenne",331.614571833768,165.807285916884,4020,233.273838776329,1,242.506840643179
"1...2092",10,300,180,"moyenne",331.614571833768,165.807285916884,4500,230.490587395299,1,238.044807919458
"1...2093",11,300,180,"moyenne",331.614571833768,165.807285916884,4980,228.010465936935,1,234.023560207038
"1...2094",1,30,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2095",2,30,195,"moyenne",331.614571833768,165.807285916884,420,309.859554194281,1,309.244933216245
"1...2096",3,30,195,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,1,286.413962600267
"1...2097",4,30,195,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,1,273.363711906804
"1...2098",5,30,195,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,1,264.439511938842
"1...2099",6,30,195,"moyenne",331.614571833768,165.807285916884,1320,263.367228278208,1,257.720380471897
"1...2100",7,30,195,"moyenne",331.614571833768,165.807285916884,1545,258.658244445777,1,252.353349089407
"1...2101",8,30,195,"moyenne",331.614571833768,165.807285916884,1770,254.756258549868,1,247.893182394619
"1...2102",9,30,195,"moyenne",331.614571833768,165.807285916884,1995,251.427837343005,1,244.080742806735
"1...2103",10,30,195,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,240.752912354894
"1...2104",11,30,195,"moyenne",331.614571833768,165.807285916884,2445,245.95651331187,1,237.80076708473
"1...2105",12,30,195,"moyenne",331.614571833768,165.807285916884,2670,243.648949930019,1,235.148142890222
"1...2106",13,30,195,"moyenne",331.614571833768,165.807285916884,2895,241.555354355039,1,232.739781318747
"1...2107",14,30,195,"moyenne",331.614571833768,165.807285916884,3120,239.639259305217,1,230.53436304747
"1...2108",15,30,195,"moyenne",331.614571833768,165.807285916884,3345,237.872763580454,1,228.500205703668
"1...2109",16,30,195,"moyenne",331.614571833768,165.807285916884,3570,236.234054904718,1,226.612495215497
"1...2110",17,30,195,"moyenne",331.614571833768,165.807285916884,3795,234.705764212365,1,224.851440899904
"1...2111",18,30,195,"moyenne",331.614571833768,165.807285916884,4020,233.273838776329,1,223.201008885108
"1...2112",19,30,195,"moyenne",331.614571833768,165.807285916884,4245,231.926750178869,1,221.648029845676
"1...2113",1,60,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2114",2,60,195,"moyenne",331.614571833768,165.807285916884,450,306.059950830487,1,307.313856802187
"1...2115",3,60,195,"moyenne",331.614571833768,165.807285916884,705,285.230295503619,1,284.28883777573
"1...2116",4,60,195,"moyenne",331.614571833768,165.807285916884,960,273.718570133765,1,271.038816074602
"1...2117",5,60,195,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,1,261.897213545603
"1...2118",6,60,195,"moyenne",331.614571833768,165.807285916884,1470,260.122987313076,1,254.960561767672
"1...2119",7,60,195,"moyenne",331.614571833768,165.807285916884,1725,255.4849002964,1,249.384217424781
"1...2120",8,60,195,"moyenne",331.614571833768,165.807285916884,1980,251.635135325039,1,244.725950330445
"1...2121",9,60,195,"moyenne",331.614571833768,165.807285916884,2235,248.346172391321,1,240.727243165908
"1...2122",10,60,195,"moyenne",331.614571833768,165.807285916884,2490,245.475756318448,1,237.22459151658
"1...2123",11,60,195,"moyenne",331.614571833768,165.807285916884,2745,242.92932242812,1,234.108295740898
"1...2124",12,60,195,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,231.301302516773
"1...2125",13,60,195,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,1,228.747472007137
"1...2126",14,60,195,"moyenne",331.614571833768,165.807285916884,3510,236.659597382095,1,226.404661774374
"1...2127",15,60,195,"moyenne",331.614571833768,165.807285916884,3765,234.903690414686,1,224.240442140436
"1...2128",16,60,195,"moyenne",331.614571833768,165.807285916884,4020,233.273838776329,1,222.229329953456
"1...2129",17,60,195,"moyenne",331.614571833768,165.807285916884,4275,231.753014450397,1,220.350939436493
"1...2130",18,60,195,"moyenne",331.614571833768,165.807285916884,4530,230.327426127576,1,218.588708784933
"1...2131",19,60,195,"moyenne",331.614571833768,165.807285916884,4785,228.98574851801,1,216.929000430332
"1...2132",1,90,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2133",2,90,195,"moyenne",331.614571833768,165.807285916884,480,302.673062316431,1,306.349027904239
"1...2134",3,90,195,"moyenne",331.614571833768,165.807285916884,765,282.008648011446,1,283.458241673572
"1...2135",4,90,195,"moyenne",331.614571833768,165.807285916884,1050,270.674854624842,1,270.169681732999
"1...2136",5,90,195,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,1,260.914798707299
"1...2137",6,90,195,"moyenne",331.614571833768,165.807285916884,1620,257.28186967405,1,253.837957978634
"1...2138",7,90,195,"moyenne",331.614571833768,165.807285916884,1905,252.701112499388,1,248.114333349371
"1...2139",8,90,195,"moyenne",331.614571833768,165.807285916884,2190,248.892875498947,1,243.310086172782
"1...2140",9,90,195,"moyenne",331.614571833768,165.807285916884,2475,245.634874332221,1,239.170243963004
"1...2141",10,90,195,"moyenne",331.614571833768,165.807285916884,2760,242.788106340304,1,235.53268028477
"1...2142",11,90,195,"moyenne",331.614571833768,165.807285916884,3045,240.26010236429,1,232.288070207195
"1...2143",12,90,195,"moyenne",331.614571833768,165.807285916884,3330,237.986339805435,1,229.3592664601
"1...2144",13,90,195,"moyenne",331.614571833768,165.807285916884,3615,235.920054947958,1,226.689822972354
"1...2145",14,90,195,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,224.237205198491
"1...2146",15,90,195,"moyenne",331.614571833768,165.807285916884,4185,232.278249927959,1,221.968568492052
"1...2147",16,90,195,"moyenne",331.614571833768,165.807285916884,4470,230.654924782468,1,219.858022922075
"1...2148",17,90,195,"moyenne",331.614571833768,165.807285916884,4755,229.139559330388,1,217.884798690436
"1...2149",18,90,195,"moyenne",331.614571833768,165.807285916884,5040,227.718567767012,1,216.03197870396
"1...2150",19,90,195,"moyenne",331.614571833768,165.807285916884,5325,226.38078360373,1,214.285600344639
"1...2151",1,120,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2152",2,120,195,"moyenne",331.614571833768,165.807285916884,510,299.627738291157,1,305.90142268968
"1...2153",3,120,195,"moyenne",331.614571833768,165.807285916884,825,279.150184811669,1,283.264151822167
"1...2154",4,120,195,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,1,269.987184912036
"1...2155",5,120,195,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,1,260.651652953957
"1...2156",6,120,195,"moyenne",331.614571833768,165.807285916884,1770,254.756258549868,1,253.460414280849
"1...2157",7,120,195,"moyenne",331.614571833768,165.807285916884,2085,250.222441588359,1,247.611633992623
"1...2158",8,120,195,"moyenne",331.614571833768,165.807285916884,2400,246.447726739384,1,242.68111403138
"1...2159",9,120,195,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,1,238.418041980814
"1...2160",10,120,195,"moyenne",331.614571833768,165.807285916884,3030,240.386341161622,1,234.66203036274
"1...2161",11,120,195,"moyenne",331.614571833768,165.807285916884,3345,237.872763580454,1,231.304369310387
"1...2162",12,120,195,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,228.26799201527
"1...2163",13,120,195,"moyenne",331.614571833768,165.807285916884,3975,233.553099239888,1,225.496280151806
"1...2164",14,120,195,"moyenne",331.614571833768,165.807285916884,4290,231.666641108847,1,222.946413980621
"1...2165",15,120,195,"moyenne",331.614571833768,165.807285916884,4605,229.924558607018,1,220.585221469324
"1...2166",16,120,195,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,1,218.386479020294
"1...2167",17,120,195,"moyenne",331.614571833768,165.807285916884,5235,226.794848703261,1,216.329094720671
"1...2168",1,150,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2169",2,150,195,"moyenne",331.614571833768,165.807285916884,540,296.868661807769,1,305.780696347635
"1...2170",3,150,195,"moyenne",331.614571833768,165.807285916884,885,276.58637615179,1,283.441588659232
"1...2171",4,150,195,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,270.189931014335
"1...2172",5,150,195,"moyenne",331.614571833768,165.807285916884,1575,258.097681829154,1,260.783664871857
"1...2173",6,150,195,"moyenne",331.614571833768,165.807285916884,1920,252.483861995559,1,253.487508365552
"1...2174",7,150,195,"moyenne",331.614571833768,165.807285916884,2265,247.988918993664,1,247.52296892196
"1...2175",8,150,195,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,1,242.47541694472
"1...2176",9,150,195,"moyenne",331.614571833768,165.807285916884,2955,241.028321193783,1,238.098107189002
"1...2177",10,150,195,"moyenne",331.614571833768,165.807285916884,3300,238.215214327016,1,234.232332658895
"1...2178",11,150,195,"moyenne",331.614571833768,165.807285916884,3645,235.713109451893,1,230.769970935317
"1...2179",12,150,195,"moyenne",331.614571833768,165.807285916884,3990,233.459630870687,1,227.634028577225
"1...2180",13,150,195,"moyenne",331.614571833768,165.807285916884,4335,231.40946915194,1,224.767720243718
"1...2181",14,150,195,"moyenne",331.614571833768,165.807285916884,4680,229.528683298821,1,222.127953157687
"1...2182",15,150,195,"moyenne",331.614571833768,165.807285916884,5025,227.791193491865,1,219.681243602299
"1...2183",16,150,195,"moyenne",331.614571833768,165.807285916884,5370,226.176527734321,1,217.40105152141
"1...2184",1,180,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2185",2,180,195,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,1,305.884538314318
"1...2186",3,180,195,"moyenne",331.614571833768,165.807285916884,945,274.265633620482,1,283.854709510953
"1...2187",4,180,195,"moyenne",331.614571833768,165.807285916884,1320,263.367228278208,1,270.627369376714
"1...2188",5,180,195,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,1,261.151384986896
"1...2189",6,180,195,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,253.753354981767
"1...2190",7,180,195,"moyenne",331.614571833768,165.807285916884,2445,245.95651331187,1,247.677322261843
"1...2191",8,180,195,"moyenne",331.614571833768,165.807285916884,2820,242.231902345027,1,242.517654811938
"1...2192",9,180,195,"moyenne",331.614571833768,165.807285916884,3195,239.034989128182,1,238.031328990437
"1...2193",10,180,195,"moyenne",331.614571833768,165.807285916884,3570,236.234054904718,1,234.061115114595
"1...2194",11,180,195,"moyenne",331.614571833768,165.807285916884,3945,233.74119656305,1,230.499359621005
"1...2195",12,180,195,"moyenne",331.614571833768,165.807285916884,4320,231.494870925809,1,227.269073900208
"1...2196",13,180,195,"moyenne",331.614571833768,165.807285916884,4695,229.450325884527,1,224.313266991369
"1...2197",14,180,195,"moyenne",331.614571833768,165.807285916884,5070,227.57400504083,1,221.588552584184
"1...2198",1,210,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2199",2,210,195,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,1,306.15041601917
"1...2200",3,210,195,"moyenne",331.614571833768,165.807285916884,1005,272.148299743182,1,284.424377830853
"1...2201",4,210,195,"moyenne",331.614571833768,165.807285916884,1410,261.366260037089,1,271.214042166227
"1...2202",5,210,195,"moyenne",331.614571833768,165.807285916884,1815,254.050296108215,1,261.665643948449
"1...2203",6,210,195,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,254.166023476846
"1...2204",7,210,195,"moyenne",331.614571833768,165.807285916884,2625,244.091990244312,1,247.980462646048
"1...2205",8,210,195,"moyenne",331.614571833768,165.807285916884,3030,240.386341161622,1,242.711572759611
"1...2206",9,210,195,"moyenne",331.614571833768,165.807285916884,3435,237.203003837009,1,238.119622697685
"1...2207",10,210,195,"moyenne",331.614571833768,165.807285916884,3840,234.412071013691,1,234.048612064206
"1...2208",11,210,195,"moyenne",331.614571833768,165.807285916884,4245,231.926750178869,1,230.391209983567
"1...2209",12,210,195,"moyenne",331.614571833768,165.807285916884,4650,229.686210056552,1,227.070345334059
"1...2210",13,210,195,"moyenne",331.614571833768,165.807285916884,5055,227.646172105806,1,224.028769094549
"1...2211",1,240,195,"moyenne",331.614571833768,165.807285916884,195,351.924923204716,1,351.924923204716
"1...2212",2,240,195,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,1,306.536922588734
"1...2213",3,240,195,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,1,285.100699977659
"1...2214",4,240,195,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,271.897455765031
"1...2215",5,240,195,"moyenne",331.614571833768,165.807285916884,1935,252.268677079954,1,262.272467453977
"1...2216",6,240,195,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,254.6703504421
"1...2217",7,240,195,"moyenne",331.614571833768,165.807285916884,2805,242.369675629544,1,248.376145331745
"1...2218",8,240,195,"moyenne",331.614571833768,165.807285916884,3240,238.680018279239,1,242.999905613692
