"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...117",21,70,60,195,"moyenne",287.074791960115,2.34893786687458,5.02223525506618,3.51556467854632,214.812503988751,148.177721099902,5295,203.661586922328,237.633449126603,1,253.471517466653,-38.6590134779016,38.6590134779016,-16.5109257231332
"1...118",2,95,420,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.74135681543065,291.36897564698,145.970717458927,840,245.517879746663,272.905304969198,1,325.214298193251,-33.8453225462709,33.8453225462709,-10.9783459857657
"1...119",3,90,300,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.49181171988167,275.278187533634,146.117851034992,1230,234.539718495979,265.389504354557,1,313.530860420708,-38.2526728870747,38.2526728870747,-12.9932354198609
"1...120",5,85,240,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.24226662433268,259.445681399093,146.246592914049,2010,223.429906584968,255.903506143048,1,299.968959232429,-40.5232778333359,40.5232778333359,-14.487743040686
"1...121",7,82.5,180,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,4.11749407655819,251.622088311533,146.461162712477,2550,221.912386328038,251.368211883213,1,287.506532529284,-35.8844442177515,35.8844442177515,-13.3120160312716
"1...122",9,80,120,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.9927215287837,243.858030803864,146.890302309333,2850,222.014647678646,249.259897711862,1,275.811245485464,-31.9532146816001,31.9532146816001,-12.2975192644677
"1...123",12,77.5,120,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.86794898100921,236.15183057115,146.890302309333,3840,215.15633138008,243.640855077747,1,269.933632962366,-33.7818023912164,33.7818023912164,-13.3502362053042
"1...124",15,75,120,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.74317643323472,228.501809308454,146.890302309333,4830,208.60777119193,239.34737925586,1,265.308964507099,-36.8071551986454,36.8071551986454,-14.907392527808
"1...125",18,72.5,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.61840388546023,220.906288710839,148.177721099902,4800,209.777390557096,239.463691454299,1,254.302829386872,-33.3965406760323,33.3965406760323,-14.0555134167966
"1...126",21,70,60,210,"moyenne",287.074791960115,2.34893786687458,4.99090191097963,3.49363133768574,213.363590473369,148.177721099902,5610,203.068413127791,236.557766489595,1,251.208988366754,-37.845397893385,37.845397893385,-16.2925663791315
"1...127",2,95,420,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.71364491902813,289.371436112999,145.970717458927,870,246.060774067619,272.207087891756,1,321.296889424723,-31.9254533117247,31.9254533117247,-10.4559060873553
"1...128",3,90,300,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.46555834434244,273.423350433005,146.117851034992,1275,234.952976089408,264.688841735893,1,309.88283684784,-36.4594864148355,36.4594864148355,-12.5009770888239
"1...129",5,85,240,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.21747176965675,257.728046151678,146.246592914049,2085,223.730904246018,255.202978334904,1,296.581752771175,-38.8537066194972,38.8537066194972,-14.0187695382613
"1...130",7,82.5,180,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,4.0934284823139,249.97106441317,146.461162712477,2655,222.012646605486,250.60254113953,1,284.474723813505,-34.5036594003348,34.5036594003348,-12.9119398675851
"1...131",9,80,120,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.96938519497106,242.272330877516,146.890302309333,2985,221.818605924856,248.384642523098,1,273.190537163639,-30.9182062861225,30.9182062861225,-11.9962884634607
"1...132",12,77.5,120,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.84534190762821,234.630196495778,146.890302309333,4020,214.968410097611,242.781441947064,1,267.355154902323,-32.7249584065449,32.7249584065449,-13.0382124958034
"1...133",15,75,120,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.72129862028537,227.043012219018,146.890302309333,5055,208.416607009576,238.497927813174,1,262.767492970405,-35.7244807513873,35.7244807513873,-14.5870618832774
"1...134",18,72.5,60,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.59725533294252,219.509128998298,148.177721099902,5070,209.176165433115,238.442686264892,1,252.239782076407,-32.7306530781088,32.7306530781088,-13.8763025455826
"1...135",21,70,60,225,"moyenne",287.074791960115,2.34893786687458,4.96173149371382,3.47321204559968,212.026897784681,148.177721099902,5925,202.476377180521,235.542122460972,1,249.165040832878,-37.1381430481976,37.1381430481976,-16.1052871650448
"1...136",2,95,420,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.6877221143303,287.521873983738,145.970717458927,900,246.490109504241,271.533904377328,1,317.778750056216,-30.2568760724779,30.2568760724779,-9.99730542834554
"1...137",3,90,300,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.4409998977866,271.705195105692,146.117851034992,1320,235.269901519236,264.013569711965,1,306.599858920872,-34.89466381518,34.89466381518,-12.0679089944723
"1...138",5,85,240,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.1942776812429,256.136286412007,146.246592914049,2160,223.950677998511,254.528020576425,1,293.527369866877,-37.3910834548703,37.3910834548703,-13.6050775879929
"1...139",7,82.5,180,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,4.07091657297105,248.440690905962,146.461162712477,2760,222.047356936802,249.867423719256,1,281.736772308168,-33.2960814022051,33.2960814022051,-12.5603533580443
"1...140",9,80,120,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.9475554646992,240.802171972004,146.890302309333,3120,221.581532747022,247.549220019319,1,270.819038418523,-30.0168664465182,30.0168664465182,-11.7340195585738
"1...141",12,77.5,120,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.82419435642735,233.219107618798,146.890302309333,4200,214.741636678885,241.960613724311,1,265.02033060663,-31.8012229878321,31.8012229878321,-12.7654378790639
"1...142",15,75,120,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.7008332481555,225.689875855007,146.890302309333,5280,208.189513866628,237.686304238208,1,260.464985472265,-34.7751096172578,34.7751096172578,-14.306186107989
"1...143",18,72.5,60,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.57747213988365,218.212854689299,148.177721099902,5340,208.578544451389,237.475852802318,1,250.361796954871,-32.1489422655719,32.1489422655719,-13.7220151165947
"1...144",21,70,60,240,"moyenne",287.074791960115,2.34893786687458,4.934444330874,3.4541110316118,210.786422130339,148.177721099902,6240,201.889412103382,234.580216705179,1,247.30383777132,-36.5174156409811,36.5174156409811,-15.9433276965201
"1...145",2,95,420,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.66337122351557,285.800175249535,145.970717458927,930,246.824891229594,270.884075738582,1,314.595269278045,-28.7950940285098,28.7950940285098,-9.59204280810862
"1...146",3,90,300,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.41793063280423,270.105207692366,146.117851034992,1365,235.506671751318,263.361928395502,1,303.62362311769,-33.518415425324,33.518415425324,-11.6844103434714
"1...147",5,85,240,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.17249004209288,254.65341531181,146.246592914049,2235,224.102953180516,253.876870338643,1,290.75335815297,-36.0999428411596,36.0999428411596,-13.2378051016232
"1...148",7,82.5,180,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,4.04976974673721,247.014717698835,146.461162712477,2865,222.028587999361,249.160579685743,1,279.24662091105,-32.2319032122149,32.2319032122149,-12.2493905014399
"1...149",9,80,120,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,3.92704945138153,239.432023343301,146.890302309333,3255,221.312801318993,246.750130092212,1,268.657679655461,-29.2256563121597,29.2256563121597,-11.5041324945847
"1...150",12,77.5,120,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,3.80432915602586,231.903735399638,146.890302309333,4380,214.4848067295,241.175044466708,1,262.891170322243,-30.9874349226055,30.9874349226055,-12.5253653844299
"1...151",15,75,120,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,3.68160886067019,224.428257022274,146.890302309333,5505,207.934659382132,236.909304555492,1,258.364351115549,-33.9360940932751,33.9360940932751,-14.0582492446062
"1...152",18,72.5,60,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,3.55888856531452,217.003991365639,148.177721099902,5610,207.987557997816,236.557766489595,1,248.640452383751,-31.636461018112,31.636461018112,-13.5882480475333
"1...153",21,70,60,255,"moyenne",287.074791960115,2.34893786687458,4.90881181422692,3.43616826995884,209.629341584163,148.177721099902,6555,201.310154394809,233.666703041226,1,245.597398098746,-35.9680565145834,35.9680565145834,-15.8022600076776
"1...154",2,95,420,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,4.6404127781403,284.190060092271,145.970717458927,960,247.080357800699,270.256052274438,1,311.695575831639,-27.5055157393678,27.5055157393678,-9.23181029417532
"1...155",3,90,300,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,4.39618052665923,268.608394734046,146.117851034992,1410,235.676284176565,262.732333200338,1,300.908106327365,-32.2997115933189,32.2997115933189,-11.3428536427379
"1...156",5,85,240,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,4.15194827517816,253.265667388372,146.246592914049,2310,224.198775288259,253.247896397176,1,288.218137981005,-34.9524705926331,34.9524705926331,-12.9098858529259
"1...157",7,82.5,180,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,4.02983214943763,245.679972027764,146.461162712477,2970,221.96595166155,248.479884626684,1,276.967659982035,-31.2876879542706,31.2876879542706,-11.9727656026897
"1...158",9,80,120,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,3.90771602369709,238.149291039322,146.890302309333,3390,221.01968543699,245.98437448326,1,266.67556735456,-28.5262763152375,28.5262763152375,-11.3014546890559
"1...159",12,77.5,120,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,3.78559989795656,230.672051046054,146.890302309333,4560,214.204763438616,240.421897543112,1,260.937622532948,-30.2655714868936,30.2655714868936,-12.3128461922057
"1...160",15,75,120,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,3.66348377221603,223.246678670971,146.890302309333,5730,207.658404601129,236.164127486342,1,256.436154469458,-33.1894757984868,33.1894757984868,-13.8380919663933
"1...161",18,72.5,60,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,3.54136764647549,215.87160053708,148.177721099902,5880,207.405256015105,235.683767111044,1,247.053170959964,-31.1815704228833,31.1815704228833,-13.4715497388683
"1...162",21,70,60,270,"moyenne",287.074791960115,2.34893786687458,4.88464502962137,3.41925152073496,208.545243267393,148.177721099902,6870,200.74035924868,232.796973219063,1,244.023471004444,-35.478227737051,35.478227737051,-15.6786037647936
"1...163",2,95,420,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,4.61869580324117,282.678111236413,145.970717458927,990,247.268817201718,269.648369653612,1,309.038943126934,-26.3608318905215,26.3608318905215,-8.90994494619871
"1...164",3,90,300,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,4.375606550439,267.202391757874,146.117851034992,1455,235.789248808121,262.123381463792,1,298.416457540597,-31.2140657827231,31.2140657827231,-11.0371377550227
"1...165",5,85,240,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,4.13251729763684,251.96168359718,146.246592914049,2385,224.247082724812,252.639664646557,1,285.888341435708,-33.9266578385284,33.9266578385284,-12.6156572499755
"1...166",7,82.5,180,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,4.01097267123575,244.425580285632,146.461162712477,3075,221.867138284697,247.823483862876,1,274.870493855918,-30.4449135702865,30.4449135702865,-11.7254549326663
"1...167",9,80,120,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,3.88942804483467,236.943575633075,146.890302309333,3525,220.70784312196,245.249330437472,1,264.847877263694,-27.9043016306188,27.9043016306188,-11.1218720325073
"1...168",12,77.5,120,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,3.76788341843359,229.514118249352,146.890302309333,4740,213.906842185994,239.698574191176,1,259.135391292465,-29.6212730431128,29.6212730431128,-12.1237297755143
"1...169",15,75,120,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,3.6463387920325,222.135656744306,146.890302309333,5955,207.365712080913,235.448274693611,1,254.656657190906,-32.5210004466005,32.5210004466005,-13.6415791513869
"1...170",18,72.5,60,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,3.52479416563142,214.80663972778,148.177721099902,6150,206.832960322925,234.849893991054,1,245.581829997134,-30.7751902693545,30.7751902693545,-13.3692272040362
"1...171",21,70,60,285,"moyenne",287.074791960115,2.34893786687458,4.86178505604334,3.40324953923034,207.525515809617,148.177721099902,7185,200.181127212314,231.967028388763,1,242.564102355516,-35.038586545899,35.038586545899,-15.569604421777
"1...172",2,95,420,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,4.59809299463843,281.25320068202,145.970717458927,1020,247.400359158194,269.059836217728,1,306.592536259685,-25.3393355776658,25.3393355776658,-8.62108338473113
"1...173",3,90,300,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,4.35608810018378,265.876938912366,146.117851034992,1500,235.854191452013,261.533706137475,1,296.11863525247,-30.2416963401039,30.2416963401039,-10.7622542704345
"1...174",5,85,240,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,4.11408320572912,250.732033438649,146.246592914049,2460,224.255217409713,252.050827615679,1,283.736747678344,-33.0047142396949,33.0047142396949,-12.3504741177653
"1...175",7,82.5,180,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,3.99308075850179,243.242512508825,146.461162712477,3180,221.73839785488,247.189765346235,1,272.931234767991,-29.6887222591659,29.6887222591659,-11.5033832758039
"1...176",9,80,120,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,3.87207831127447,235.806238488255,146.890302309333,3660,220.381752575859,244.542627872845,1,263.154334690933,-27.3480962026784,27.3480962026784,-10.9620269306758
"1...177",12,77.5,120,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,3.75107586404714,228.421680655361,146.890302309333,4920,213.595275387615,239.00285238896,1,257.464755347985,-29.0430746926243,29.0430746926243,-11.9546760479744
"1...178",15,75,120,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,3.63007341681981,221.087308288568,146.890302309333,6180,207.060521044355,234.759555523449,1,253.006520727997,-31.9192124394296,31.9192124394296,-13.4653566386389
"1...179",18,72.5,60,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,3.50907096959249,213.801590666297,148.177721099902,6420,206.271518570705,234.052592547961,1,244.211521479339,-30.4099308130421,30.4099308130421,-13.2790656016732
"1...180",21,70,60,300,"moyenne",287.074791960115,2.34893786687458,4.84009788909308,3.38806852236516,206.562997066973,148.177721099902,7500,199.633136633276,231.173435920274,1,241.204680173507,-34.6416831065339,34.6416831065339,-15.4730610838304
"1...181",2,95,420,315,"moyenne",287.074791960115,2.34893786687458,4.81946934405247,4.57849587684985,279.905991317857,145.970717458927,1050,247.483321115744,268.489241292228,1,304.329289720328,-24.4232984024702,24.4232984024702,-8.360774912145
"1...182",3,90,300,315,"moyenne",287.074791960115,2.34893786687458,4.81946934405247,4.33752240964723,264.623423501439,146.117851034992,1545,235.878245000682,260.962180114825,1,293.990081266442,-29.3666577650033,29.3666577650033,-10.5141238134606
"1...183",5,85,240,315,"moyenne",287.074791960115,2.34893786687458,4.81946934405247,4.0965489424446,249.568796477904,146.246592914049,2535,224.229252932231,251.480241329647,1,281.741030282298,-32.1722338043946,32.1722338043946,-12.1105359562322
