X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...3750,4,210,165,time trialist,382.014826073375,191.007413036687,1290,0,392.597663679269,96.12535001195243,102.77026881775035,660
1...3751,5,210,165,time trialist,382.014826073375,191.007413036687,1665,0,391.870300174915,95.94725911149546,102.57986691324044,825
1...3752,6,210,165,time trialist,382.014826073375,191.007413036687,2040,0,391.631218779247,95.88872136416259,102.5172825894524,990
1...3753,7,210,165,time trialist,382.014826073375,191.007413036687,2415,0,391.552054781291,95.86933850044265,102.49655983406365,1155
1...3754,8,210,165,time trialist,382.014826073375,191.007413036687,2790,0,391.525778581444,95.8629049193469,102.48968151467561,1320
1...3755,9,210,165,time trialist,382.014826073375,191.007413036687,3165,0,391.51704994127,95.86076776044486,102.48739661901757,1485
1...3756,10,210,165,time trialist,382.014826073375,191.007413036687,3540,0,391.514149616758,95.86005763215155,102.48663740122967,1650
1...3757,11,210,165,time trialist,382.014826073375,191.007413036687,3915,0,391.513185820744,95.85982165206875,102.48638510840011,1815
1...3758,12,210,165,time trialist,382.014826073375,191.007413036687,4290,0,391.512865535846,95.8597432320964,102.48630126744001,1980
1...3759,13,210,165,time trialist,382.014826073375,191.007413036687,4665,0,391.512759098987,95.85971717162465,102.48627340546928,2145
1...3760,14,210,165,time trialist,382.014826073375,191.007413036687,5040,0,391.512723727847,95.85970851119815,102.4862641463679,2310
1...3761,2,225,165,time trialist,382.014826073375,191.007413036687,555,0,404.329204280176,98.99775234841384,105.8412335552953,330
1...3762,3,225,165,time trialist,382.014826073375,191.007413036687,945,0,397.545406710728,97.33677731951977,104.06543923883467,495
1...3763,4,225,165,time trialist,382.014826073375,191.007413036687,1335,0,395.642035963114,96.87074759941837,103.567193982969,660
1...3764,5,225,165,time trialist,382.014826073375,191.007413036687,1725,0,395.072825390492,96.73137956291245,103.41819176269587,825
1...3765,6,225,165,time trialist,382.014826073375,191.007413036687,2115,0,394.899396088822,96.68891636491702,103.37279318394104,990
1...3766,7,225,165,time trialist,382.014826073375,191.007413036687,2505,0,394.846255794733,96.67590526005925,103.35888265208153,1155
1...3767,8,225,165,time trialist,382.014826073375,191.007413036687,2895,0,394.829944994653,96.67191165155945,103.35461297484213,1320
1...3768,9,225,165,time trialist,382.014826073375,191.007413036687,3285,0,394.824935930538,96.67068521012634,103.35330175240438,1485
1...3769,10,225,165,time trialist,382.014826073375,191.007413036687,3675,0,394.823397391425,96.67030850739876,103.35289900910543,1650
1...3770,11,225,165,time trialist,382.014826073375,191.007413036687,4065,0,394.822924803976,96.67019279699561,103.35277529991491,1815
1...3771,12,225,165,time trialist,382.014826073375,191.007413036687,4455,0,394.822779638785,96.6701572541076,103.35273730003085,1980
1...3772,13,225,165,time trialist,382.014826073375,191.007413036687,4845,0,394.822735048029,96.67014633630949,103.3527256275111,2145
1...3773,14,225,165,time trialist,382.014826073375,191.007413036687,5235,0,394.822721350954,96.670142982657,103.35272204202855,2310
1...3774,2,240,165,time trialist,382.014826073375,191.007413036687,570,0,406.154215695829,99.44459622277975,106.31896669314543,330
1...3775,3,240,165,time trialist,382.014826073375,191.007413036687,975,0,400.092179345516,97.96034040602822,104.73210777130122,495
1...3776,4,240,165,time trialist,382.014826073375,191.007413036687,1380,0,398.499961124002,97.57049464789485,104.3153128950709,660
1...3777,5,240,165,time trialist,382.014826073375,191.007413036687,1785,0,398.057457770791,97.46215016792458,104.1994788166506,825
1...3778,6,240,165,time trialist,382.014826073375,191.007413036687,2190,0,397.932572863376,97.43157279432542,104.16678770130865,990
1...3779,7,240,165,time trialist,382.014826073375,191.007413036687,2595,0,397.897174918137,97.42290580470578,104.1575215831313,1155
1...3780,8,240,165,time trialist,382.014826073375,191.007413036687,3000,0,397.887129299105,97.42044619086985,104.15489194199009,1320
1...3781,9,240,165,time trialist,382.014826073375,191.007413036687,3405,0,397.884277454513,97.41974793261477,104.15414541478813,1485
1...3782,10,240,165,time trialist,382.014826073375,191.007413036687,3810,0,397.883467766467,97.4195496850091,104.15393346279289,1650
1...3783,11,240,165,time trialist,382.014826073375,191.007413036687,4215,0,397.883237875595,97.41949339751027,104.153873284272,1815
1...3784,12,240,165,time trialist,382.014826073375,191.007413036687,4620,0,397.883172603256,97.41947741594183,104.1538561979354,1980
1...3785,13,240,165,time trialist,382.014826073375,191.007413036687,5025,0,397.883154070603,97.41947287832502,104.15385134664383,2145
1...3786,2,255,165,time trialist,382.014826073375,191.007413036687,585,0,407.901181049756,99.8723309538814,106.7762697177122,330
1...3787,3,255,165,time trialist,382.014826073375,191.007413036687,1005,0,402.501257536856,98.55018977542717,105.36273203688333,495
1...3788,4,255,165,time trialist,382.014826073375,191.007413036687,1425,0,401.175818931077,98.22566351944837,105.0157720459838,660
1...3789,5,255,165,time trialist,382.014826073375,191.007413036687,1845,0,400.833855705048,98.14193572931025,104.9262563511235,825
1...3790,6,255,165,time trialist,382.014826073375,191.007413036687,2265,0,400.744508314614,98.12005951869392,104.90286788964613,990
1...3791,7,255,165,time trialist,382.014826073375,191.007413036687,2685,0,400.721087058925,98.11432495476473,104.8967369088332,1155
1...3792,8,255,165,time trialist,382.014826073375,191.007413036687,3105,0,400.714942201796,98.11282042074187,104.8951283699207,1320
1...3793,9,255,165,time trialist,382.014826073375,191.007413036687,3525,0,400.713329658753,98.11242559856449,104.89470625461708,1485
1...3794,10,255,165,time trialist,382.014826073375,191.007413036687,3945,0,400.712906467644,98.11232198257987,104.89459547590376,1650
1...3795,11,255,165,time trialist,382.014826073375,191.007413036687,4365,0,400.712795404875,98.11229478947982,104.89456640300882,1815
1...3796,12,255,165,time trialist,382.014826073375,191.007413036687,4785,0,400.712766257314,98.11228765286195,104.89455877305338,1980
1...3797,13,255,165,time trialist,382.014826073375,191.007413036687,5205,0,400.712758607755,98.11228577991007,104.89455677062875,2145
1...3798,2,270,165,time trialist,382.014826073375,191.007413036687,600,0,409.569940985066,100.28091752407211,107.21310091415101,330
1...3799,3,270,165,time trialist,382.014826073375,191.007413036687,1035,0,404.774090233,99.10668019462115,105.9576913266852,495
1...3800,4,270,165,time trialist,382.014826073375,191.007413036687,1470,0,403.6756553262,98.83773452924972,105.67015408157603,660
1...3801,5,270,165,time trialist,382.014826073375,191.007413036687,1905,0,403.412793444907,98.77337426253978,105.60134474137453,825
1...3802,6,270,165,time trialist,382.014826073375,191.007413036687,2340,0,403.349236508827,98.7578127009423,105.58470744571422,990
1...3803,7,270,165,time trialist,382.014826073375,191.007413036687,2775,0,403.333830938889,98.75404073299794,105.58067473051926,1155
1...3804,8,270,165,time trialist,382.014826073375,191.007413036687,3210,0,403.330094533455,98.75312589495034,105.57969665187443,1320
1...3805,9,270,165,time trialist,382.014826073375,191.007413036687,3645,0,403.329188188323,98.75290398139582,105.5794593979591,1485
1...3806,10,270,165,time trialist,382.014826073375,191.007413036687,4080,0,403.328968327123,98.75285014960629,105.57940184490487,1650
1...3807,11,270,165,time trialist,382.014826073375,191.007413036687,4515,0,403.328914992736,98.75283709097886,105.57938788356532,1815
1...3808,12,270,165,time trialist,382.014826073375,191.007413036687,4950,0,403.328902054742,98.75283392318313,105.57938449678734,1980
1...3809,13,270,165,time trialist,382.014826073375,191.007413036687,5385,0,403.328898916209,98.75283315473082,105.57938367521373,2145
1...3810,2,285,165,time trialist,382.014826073375,191.007413036687,615,0,411.160811967342,100.67043341818622,107.62954312364013,330
1...3811,3,285,165,time trialist,382.014826073375,191.007413036687,1065,0,406.913295071776,99.63045257764429,106.51767085961703,495
1...3812,4,285,165,time trialist,382.014826073375,191.007413036687,1515,0,406.00670026907,99.40847789263871,106.28035158800009,660
1...3813,5,285,165,time trialist,382.014826073375,191.007413036687,1965,0,405.805606374457,99.35924117323547,106.2277112502729,825
1...3814,6,285,165,time trialist,382.014826073375,191.007413036687,2415,0,405.760624721668,99.34822766623206,106.21593640549753,990
